X,Y,Z,B0
0.01,0.02,-0.04,0.044248059355429616
0.015,0.02,-0.04,0.0442266829772044
0.02,0.02,-0.04,0.04422224148410768
-0.015,0.025,-0.04,0.044262366210326344
-0.01,0.025,-0.04,0.04431452236028613
-0.005,0.025,-0.04,0.0443426279194687
0.0,0.025,-0.04,0.0443353074934803
0.005,0.025,-0.04,0.04429777811463071
0.01,0.025,-0.04,0.04423160528056826
0.015,0.025,-0.04,0.04419225816154126
0.0,0.03,-0.04,0.04437013495895902
-0.005,-0.035,-0.035,0.044327208183718284
0.0,-0.035,-0.035,0.04434739449468405
0.005,-0.035,-0.035,0.04434255094484949
-0.015,-0.03,-0.035,0.04427687188019667
-0.01,-0.03,-0.035,0.04429544525622823
-0.005,-0.03,-0.035,0.04432229916828067
0.0,-0.03,-0.035,0.044322929717726854
0.005,-0.03,-0.035,0.04432390515076278
0.01,-0.03,-0.035,0.044336113996270556
0.015,-0.03,-0.035,0.04436443199383378
-0.025,-0.025,-0.035,0.04430117996184303
-0.02,-0.025,-0.035,0.04431094343525361
-0.015,-0.025,-0.035,0.04432947387281811
-0.01,-0.025,-0.035,0.04433050465574277
-0.005,-0.025,-0.035,0.044333448108505306
0.0,-0.025,-0.035,0.04432383944894202
0.005,-0.025,-0.035,0.04431450306330901
0.01,-0.025,-0.035,0.04431541825608135
0.015,-0.025,-0.035,0.04432611041973167
0.02,-0.025,-0.035,0.044347017289048
0.025,-0.025,-0.035,0.04436645282004622
-0.025,-0.02,-0.035,0.044302027145769717
-0.02,-0.02,-0.035,0.044353140507091514
-0.015,-0.02,-0.035,0.04435566119825633
-0.01,-0.02,-0.035,0.04434955967112762
-0.005,-0.02,-0.035,0.04433875332167828
0.0,-0.02,-0.035,0.044317446948778344
0.005,-0.02,-0.035,0.044304212586885855
0.01,-0.02,-0.035,0.044298654582611716
0.015,-0.02,-0.035,0.04430410304147946
0.02,-0.02,-0.035,0.044311039081944954
0.025,-0.02,-0.035,0.04432241590159007
-0.03,-0.015,-0.035,0.04437044398958184
-0.025,-0.015,-0.035,0.04436953397814769
-0.02,-0.015,-0.035,0.044372117977256695
-0.015,-0.015,-0.035,0.04436732841837844
-0.01,-0.015,-0.035,0.04435564600586056
-0.005,-0.015,-0.035,0.044335140917399755
0.0,-0.015,-0.035,0.04432016808952006
0.005,-0.015,-0.035,0.04430772351877919
0.01,-0.015,-0.035,0.044291947018954246
0.015,-0.015,-0.035,0.04429349832932045
0.02,-0.015,-0.035,0.0443010171194857
0.025,-0.015,-0.035,0.04430966703039517
0.03,-0.015,-0.035,0.044309563828466174
-0.03,-0.01,-0.035,0.04436767986780134
-0.025,-0.01,-0.035,0.04436843168418114
-0.02,-0.01,-0.035,0.04436976429503673
-0.015,-0.01,-0.035,0.04436678024984141
-0.01,-0.01,-0.035,0.044361415894340894
-0.005,-0.01,-0.035,0.04434898153284562
0.0,-0.01,-0.035,0.04432657059967136
0.005,-0.01,-0.035,0.04430286729518422
0.01,-0.01,-0.035,0.04429547618646343
0.015,-0.01,-0.035,0.04429449764337632
0.02,-0.01,-0.035,0.04430405468336979
0.025,-0.01,-0.035,0.04430852766019036
0.03,-0.01,-0.035,0.044307150358345544
-0.035,-0.005,-0.035,0.0443715004971547
-0.03,-0.005,-0.035,0.044366381799093906
-0.025,-0.005,-0.035,0.044368239280272094
-0.02,-0.005,-0.035,0.04436731908060373
-0.015,-0.005,-0.035,0.04435658614431838
-0.01,-0.005,-0.035,0.044348262720858296
-0.005,-0.005,-0.035,0.044335394632694224
0.0,-0.005,-0.035,0.0443281610316267
0.005,-0.005,-0.035,0.04430477478628667
0.01,-0.005,-0.035,0.04429465955240479
0.015,-0.005,-0.035,0.04428857982283727
0.02,-0.005,-0.035,0.04429146281713277
0.025,-0.005,-0.035,0.04430495455190257
0.03,-0.005,-0.035,0.04432892802536618
0.035,-0.005,-0.035,0.04434795717316033
-0.035,0.0,-0.035,0.044315638764302855
-0.03,0.0,-0.035,0.044357593504360866
-0.025,0.0,-0.035,0.044362093360441064
-0.02,0.0,-0.035,0.044360305650884585
-0.015,0.0,-0.035,0.04436536714095505
-0.01,0.0,-0.035,0.044353589321291305
-0.005,0.0,-0.035,0.044346334333376355
0.0,0.0,-0.035,0.044331847927468984
0.005,0.0,-0.035,0.04432106326693982
0.01,0.0,-0.035,0.04430235454387563
0.015,0.0,-0.035,0.044301098018957416
0.02,0.0,-0.035,0.044304862373702125
0.025,0.0,-0.035,0.04432198023877019
0.03,0.0,-0.035,0.044345471181687655
0.035,0.0,-0.035,0.04436884460215306
-0.035,0.005,-0.035,0.04436988767884944
-0.03,0.005,-0.035,0.04435411315672927
-0.025,0.005,-0.035,0.04434657160666367
-0.02,0.005,-0.035,0.044340880017245926
-0.015,0.005,-0.035,0.044343585717015306
-0.01,0.005,-0.035,0.044336735892517264
-0.005,0.005,-0.035,0.04433296228798696
0.0,0.005,-0.035,0.0443206557450931
0.005,0.005,-0.035,0.0443110059929823
0.01,0.005,-0.035,0.04430055822893727
0.015,0.005,-0.035,0.04429849958510122
0.02,0.005,-0.035,0.044303051847279486
0.025,0.005,-0.035,0.04432299857839991
0.03,0.005,-0.035,0.04434277836813833
0.035,0.005,-0.035,0.04437583344162738
-0.03,0.01,-0.035,0.04434139783226111
-0.025,0.01,-0.035,0.04432328753934635
-0.02,0.01,-0.035,0.04431365287399643
-0.015,0.01,-0.035,0.04432044351791858
-0.01,0.01,-0.035,0.04431866994931052
-0.005,0.01,-0.035,0.04431951029920989
0.0,0.01,-0.035,0.044310799273514695
0.005,0.01,-0.035,0.04429659160136058
0.01,0.01,-0.035,0.044285635823665695
0.015,0.01,-0.035,0.04428324658921792
0.02,0.01,-0.035,0.04429169926821272
0.025,0.01,-0.035,0.0443172084040113
0.03,0.01,-0.035,0.04434732647234395
-0.03,0.015,-0.035,0.0443260944131572
-0.025,0.015,-0.035,0.04431841777090313
-0.02,0.015,-0.035,0.044318404376192735
-0.015,0.015,-0.035,0.04432040734234353
-0.01,0.015,-0.035,0.04432518388094091
-0.005,0.015,-0.035,0.044319674320300914
0.0,0.015,-0.035,0.04431850147321772
0.005,0.015,-0.035,0.044300730062805785
0.01,0.015,-0.035,0.04427520850962313
0.015,0.015,-0.035,0.04427140325035247
0.02,0.015,-0.035,0.044277622948616216
0.025,0.015,-0.035,0.044297014914935054
0.03,0.015,-0.035,0.04432097245736056
-0.025,0.02,-0.035,0.04432268058501277
-0.02,0.02,-0.035,0.044310414143308344
-0.015,0.02,-0.035,0.044306156372421815
-0.01,0.02,-0.035,0.04432564709855693
-0.005,0.02,-0.035,0.044331934372676206
0.0,0.02,-0.035,0.044321245778440474
0.005,0.02,-0.035,0.044291913459597425
0.01,0.02,-0.035,0.04426341061616535
0.015,0.02,-0.035,0.04425183754192405
0.02,0.02,-0.035,0.044251763601205904
0.025,0.02,-0.035,0.044259393419578935
-0.025,0.025,-0.035,0.04431290196139803
-0.02,0.025,-0.035,0.04429685555033797
-0.015,0.025,-0.035,0.0442896500131426
-0.01,0.025,-0.035,0.04431030297658941
-0.005,0.025,-0.035,0.04432086447472895
0.0,0.025,-0.035,0.044307064669566826
0.005,0.025,-0.035,0.04428253775376699
0.01,0.025,-0.035,0.044247071492101615
0.015,0.025,-0.035,0.044225484087780945
0.02,0.025,-0.035,0.04421807998172748
0.025,0.025,-0.035,0.0442286341568148
-0.015,0.03,-0.035,0.0442676154983534
-0.01,0.03,-0.035,0.04428671839927628
-0.005,0.03,-0.035,0.04429651120275191
0.0,0.03,-0.035,0.04428468113938113
0.005,0.03,-0.035,0.04424619328169285
0.01,0.03,-0.035,0.04420314030225195
0.015,0.03,-0.035,0.044176371601103714
-0.005,0.035,-0.035,0.044277526286509945
0.0,0.035,-0.035,0.04427247771103796
0.005,0.035,-0.035,0.04423405653925086
0.0,-0.04,-0.03,0.044317602459547155
-0.015,-0.035,-0.03,0.044290541660241906
-0.01,-0.035,-0.03,0.044289664561134194
-0.005,-0.035,-0.03,0.04431468787834832
0.0,-0.035,-0.03,0.044336622662732514
0.005,-0.035,-0.03,0.04433187407559338
0.01,-0.035,-0.03,0.04435178964958385
0.015,-0.035,-0.03,0.044360093209785886
-0.025,-0.03,-0.03,0.04425580028980739
-0.02,-0.03,-0.03,0.0442941244352939
-0.015,-0.03,-0.03,0.044296879291086375
-0.01,-0.03,-0.03,0.04430515399621049
-0.005,-0.03,-0.03,0.04432005003346125
0.0,-0.03,-0.03,0.04433229423058705
0.005,-0.03,-0.03,0.044337391141697796
0.01,-0.03,-0.03,0.04434163008582337
0.015,-0.03,-0.03,0.04436487915740673
0.02,-0.03,-0.03,0.044388468942298545
0.025,-0.03,-0.03,0.0444316061492772
-0.03,-0.025,-0.03,0.044340975512005144
-0.025,-0.025,-0.03,0.04432740791384224
-0.02,-0.025,-0.03,0.04431956802580265
-0.015,-0.025,-0.03,0.044319180623837696
-0.01,-0.025,-0.03,0.04432402326820626
-0.005,-0.025,-0.03,0.0443228611692458
0.0,-0.025,-0.03,0.04432809060545139
0.005,-0.025,-0.03,0.044328251725477094
0.01,-0.025,-0.03,0.044333761912440574
0.015,-0.025,-0.03,0.044348616423279134
0.02,-0.025,-0.03,0.04436627915385107
0.025,-0.025,-0.03,0.04438857996185069
0.03,-0.025,-0.03,0.044405182519648125
-0.03,-0.02,-0.03,0.04436335261967357
-0.025,-0.02,-0.03,0.04434937313074393
-0.02,-0.02,-0.03,0.044341074519123905
-0.015,-0.02,-0.03,0.04434186719594298
-0.01,-0.02,-0.03,0.0443352933382879
-0.005,-0.02,-0.03,0.04432945701351282
0.0,-0.02,-0.03,0.04431676749669974
0.005,-0.02,-0.03,0.044319439324952775
0.01,-0.02,-0.03,0.0443175219006972
0.015,-0.02,-0.03,0.04432031596221881
0.02,-0.02,-0.03,0.04433616869920963
0.025,-0.02,-0.03,0.04435422919614725
0.03,-0.02,-0.03,0.04437705634020209
-0.035,-0.015,-0.03,0.04435202654421599
-0.03,-0.015,-0.03,0.04437841676213013
-0.025,-0.015,-0.03,0.04436359054957049
-0.02,-0.015,-0.03,0.044356155720382706
-0.015,-0.015,-0.03,0.04435331698772933
-0.01,-0.015,-0.03,0.04433916242040201
-0.005,-0.015,-0.03,0.044328588312339844
0.0,-0.015,-0.03,0.04432422273392728
0.005,-0.015,-0.03,0.04431258506270171
0.01,-0.015,-0.03,0.044301918163565455
0.015,-0.015,-0.03,0.04431023706712397
0.02,-0.015,-0.03,0.04432018019789819
0.025,-0.015,-0.03,0.04433590489013105
0.03,-0.015,-0.03,0.04435383454697213
0.035,-0.015,-0.03,0.04437560350165733
-0.035,-0.01,-0.03,0.04438559540395402
-0.03,-0.01,-0.03,0.04437076636853885
-0.025,-0.01,-0.03,0.044365796215627265
-0.02,-0.01,-0.03,0.0443583327992705
-0.015,-0.01,-0.03,0.044351530001293375
-0.01,-0.01,-0.03,0.04434512932179488
-0.005,-0.01,-0.03,0.04433336675556959
0.0,-0.01,-0.03,0.04432324126519354
0.005,-0.01,-0.03,0.044311069388585575
0.01,-0.01,-0.03,0.04430571083597522
0.015,-0.01,-0.03,0.044304982498399564
0.02,-0.01,-0.03,0.0443135357305346
0.025,-0.01,-0.03,0.044322085092683414
0.03,-0.01,-0.03,0.04434658766582285
0.035,-0.01,-0.03,0.044372999066250134
-0.035,-0.005,-0.03,0.044382516999260206
-0.03,-0.005,-0.03,0.04437812663050875
-0.025,-0.005,-0.03,0.04437346850723973
-0.02,-0.005,-0.03,0.04436950109195926
-0.015,-0.005,-0.03,0.04436146463590159
-0.01,-0.005,-0.03,0.04435237956181769
-0.005,-0.005,-0.03,0.04433548974205608
0.0,-0.005,-0.03,0.04432822301292198
0.005,-0.005,-0.03,0.0443144736602541
0.01,-0.005,-0.03,0.04431145880894477
0.015,-0.005,-0.03,0.0443055830303989
0.02,-0.005,-0.03,0.0443255957347221
0.025,-0.005,-0.03,0.044339041827508266
0.03,-0.005,-0.03,0.04435679256556075
0.035,-0.005,-0.03,0.04438176822636841
-0.04,0.0,-0.03,0.04435163397044973
-0.035,0.0,-0.03,0.04439498335773843
-0.03,0.0,-0.03,0.04436989071533486
-0.025,0.0,-0.03,0.04436705929515389
-0.02,0.0,-0.03,0.04436694562745591
-0.015,0.0,-0.03,0.04435851086255801
-0.01,0.0,-0.03,0.04435363742357301
-0.005,0.0,-0.03,0.044339291391339845
0.0,0.0,-0.03,0.044330253735367274
0.005,0.0,-0.03,0.04432506802689364
0.01,0.0,-0.03,0.04431540065832747
0.015,0.0,-0.03,0.044321269508919625
0.02,0.0,-0.03,0.044333485156231825
0.025,0.0,-0.03,0.04433939838641882
0.03,0.0,-0.03,0.044366858944399935
0.035,0.0,-0.03,0.044395239425892616
0.04,0.0,-0.03,0.04442844867333913
-0.035,0.005,-0.03,0.0443016315901429
-0.03,0.005,-0.03,0.04437496763134623
-0.025,0.005,-0.03,0.044362204454796245
-0.02,0.005,-0.03,0.044354903562706834
-0.015,0.005,-0.03,0.044350818410070644
-0.01,0.005,-0.03,0.04434514081130635
-0.005,0.005,-0.03,0.0443300034675585
0.0,0.005,-0.03,0.044321580133259646
0.005,0.005,-0.03,0.044323481609500934
0.01,0.005,-0.03,0.044315341414612505
0.015,0.005,-0.03,0.04432035838637466
0.02,0.005,-0.03,0.044321997504664354
0.025,0.005,-0.03,0.04433880073289873
0.03,0.005,-0.03,0.04436254121997417
0.035,0.005,-0.03,0.04438792740458586
-0.035,0.01,-0.03,0.04440298751324444
-0.03,0.01,-0.03,0.044376158514975096
-0.025,0.01,-0.03,0.044358313055787135
-0.02,0.01,-0.03,0.04434626096241252
-0.015,0.01,-0.03,0.04433947565388978
-0.01,0.01,-0.03,0.04433319994151033
-0.005,0.01,-0.03,0.04432739685832974
0.0,0.01,-0.03,0.044321349774592116
0.005,0.01,-0.03,0.044304601679293586
0.01,0.01,-0.03,0.04431078358196017
0.015,0.01,-0.03,0.0443014174080219
0.02,0.01,-0.03,0.044311815724264035
0.025,0.01,-0.03,0.04433693900309165
0.03,0.01,-0.03,0.04440274464362744
0.035,0.01,-0.03,0.0444338560813473
-0.035,0.015,-0.03,0.044447971328660824
-0.03,0.015,-0.03,0.04439885860954204
-0.025,0.015,-0.03,0.04437170648865024
-0.02,0.015,-0.03,0.04434704274363495
-0.015,0.015,-0.03,0.0443107866248093
-0.01,0.015,-0.03,0.04431123850518756
-0.005,0.015,-0.03,0.04431287629009368
0.0,0.015,-0.03,0.04429786125418234
0.005,0.015,-0.03,0.044289357343442214
0.01,0.015,-0.03,0.04428734556815458
0.015,0.015,-0.03,0.04429760861318887
0.02,0.015,-0.03,0.04432676087431863
0.025,0.015,-0.03,0.04433415455617875
0.03,0.015,-0.03,0.044357448005780606
0.035,0.015,-0.03,0.044383525232294836
-0.03,0.02,-0.03,0.044388757136279385
-0.025,0.02,-0.03,0.04435942066977572
-0.02,0.02,-0.03,0.04433630104668624
-0.015,0.02,-0.03,0.04432380176951045
-0.01,0.02,-0.03,0.044323069478246775
-0.005,0.02,-0.03,0.044316894371592676
0.0,0.02,-0.03,0.044311283804585815
0.005,0.02,-0.03,0.04430513686368685
0.01,0.02,-0.03,0.04429394033865329
0.015,0.02,-0.03,0.044289845439720074
0.02,0.02,-0.03,0.044285827089684524
0.025,0.02,-0.03,0.0443007437017792
0.03,0.02,-0.03,0.04432321682795253
-0.03,0.025,-0.03,0.04440790757569179
-0.025,0.025,-0.03,0.04436739695711909
-0.02,0.025,-0.03,0.04433495836288203
-0.015,0.025,-0.03,0.044325703955396964
-0.01,0.025,-0.03,0.044321013597872584
-0.005,0.025,-0.03,0.044325511737829365
0.0,0.025,-0.03,0.044319851653291824
0.005,0.025,-0.03,0.04430422857518801
0.01,0.025,-0.03,0.0442924468696559
0.015,0.025,-0.03,0.044270052912013726
0.02,0.025,-0.03,0.04427481558430131
0.025,0.025,-0.03,0.04428485424560865
0.03,0.025,-0.03,0.04429963650725765
-0.025,0.03,-0.03,0.0443966747697684
-0.02,0.03,-0.03,0.04435735731866659
-0.015,0.03,-0.03,0.04433211822185664
-0.01,0.03,-0.03,0.04433002102880895
-0.005,0.03,-0.03,0.04431985496968137
0.0,0.03,-0.03,0.04431074324080735
0.005,0.03,-0.03,0.044293714496572545
0.01,0.03,-0.03,0.04425960053239106
0.015,0.03,-0.03,0.0442443780759407
0.02,0.03,-0.03,0.04424256336542404
0.025,0.03,-0.03,0.04424549584285519
-0.015,0.035,-0.03,0.04435239758477479
-0.01,0.035,-0.03,0.044329897906599386
-0.005,0.035,-0.03,0.04432095863948298
0.0,0.035,-0.03,0.04430834714251936
0.005,0.035,-0.03,0.044275622750617874
0.01,0.035,-0.03,0.0442452927513297
0.015,0.035,-0.03,0.044217733082172195
0.0,0.04,-0.03,0.04433343027104906
-0.015,-0.04,-0.025,0.044306563332338865
-0.01,-0.04,-0.025,0.04430113930150231
-0.005,-0.04,-0.025,0.0442992157145941
0.0,-0.04,-0.025,0.044289356497402156
0.005,-0.04,-0.025,0.04427809898651982
0.01,-0.04,-0.025,0.044293943687183396
0.015,-0.04,-0.025,0.04434380680509333
-0.025,-0.035,-0.025,0.044315164495842066
-0.02,-0.035,-0.025,0.044310137906046834
-0.015,-0.035,-0.025,0.044313787298490614
-0.01,-0.035,-0.025,0.04431025797797678
-0.005,-0.035,-0.025,0.04431159980386011
0.0,-0.035,-0.025,0.04431424283289381
0.005,-0.035,-0.025,0.04431920134413546
0.01,-0.035,-0.025,0.044332433651604254
0.015,-0.035,-0.025,0.04436298282290253
0.02,-0.035,-0.025,0.044408705444232734
0.025,-0.035,-0.025,0.04445961287561735
-0.03,-0.03,-0.025,0.04433854577464155
-0.025,-0.03,-0.025,0.04432243661944943
-0.02,-0.03,-0.025,0.044316481459654215
-0.015,-0.03,-0.025,0.0443217909118169
-0.01,-0.03,-0.025,0.04431871036925959
-0.005,-0.03,-0.025,0.044318699952704654
0.0,-0.03,-0.025,0.04432247144868073
0.005,-0.03,-0.025,0.04433642403920586
0.01,-0.03,-0.025,0.04434032024047706
0.015,-0.03,-0.025,0.04436510226858169
0.02,-0.03,-0.025,0.044388426129355944
0.025,-0.03,-0.025,0.04442295468265307
0.03,-0.03,-0.025,0.04445342653551231
-0.035,-0.025,-0.025,0.04436912695724646
-0.03,-0.025,-0.025,0.04435776631133805
-0.025,-0.025,-0.025,0.04434421932310051
-0.02,-0.025,-0.025,0.04433808539665684
-0.015,-0.025,-0.025,0.04433789988210126
-0.01,-0.025,-0.025,0.044333902752594787
-0.005,-0.025,-0.025,0.04433431914102565
0.0,-0.025,-0.025,0.044329959534373534
0.005,-0.025,-0.025,0.044336899643322006
0.01,-0.025,-0.025,0.04434412802284387
0.015,-0.025,-0.025,0.04436017619407796
0.02,-0.025,-0.025,0.04437985478473663
0.025,-0.025,-0.025,0.044406390649767105
0.03,-0.025,-0.025,0.04442454424587386
0.035,-0.025,-0.025,0.044449327518449856
-0.035,-0.02,-0.025,0.0443576128278196
-0.03,-0.02,-0.025,0.04437422063651009
-0.025,-0.02,-0.025,0.04436612937737768
-0.02,-0.02,-0.025,0.044354277361079775
-0.015,-0.02,-0.025,0.04434396286459295
-0.01,-0.02,-0.025,0.04433862950359734
-0.005,-0.02,-0.025,0.0443424479869722
0.0,-0.02,-0.025,0.044341021983478175
0.005,-0.02,-0.025,0.044336930955407534
0.01,-0.02,-0.025,0.04433992888031791
0.015,-0.02,-0.025,0.0443532386951804
0.02,-0.02,-0.025,0.04436652300117815
0.025,-0.02,-0.025,0.044387620025204085
0.03,-0.02,-0.025,0.04440128563527662
0.035,-0.02,-0.025,0.04441819750194117
-0.04,-0.015,-0.025,0.04441979234859586
-0.035,-0.015,-0.025,0.04440323937637322
-0.03,-0.015,-0.025,0.0443942443102265
-0.025,-0.015,-0.025,0.04438256429564923
-0.02,-0.015,-0.025,0.04437197836019026
-0.015,-0.015,-0.025,0.044360295738851224
-0.01,-0.015,-0.025,0.044352072544864285
-0.005,-0.015,-0.025,0.04434383276594312
0.0,-0.015,-0.025,0.044330740248992966
0.005,-0.015,-0.025,0.044332325241064015
0.01,-0.015,-0.025,0.044329467381850715
0.015,-0.015,-0.025,0.044338301280464024
0.02,-0.015,-0.025,0.0443500104017425
0.025,-0.015,-0.025,0.0443642901452755
