X,Y,Z,B0,Bx,By,Bz
0,-5,-20,0.04568821,-0.045414675,0.004800542,0.001369164
5,-5,-20,0.045686963,-0.045413315,0.004800417,0.001373088
10,-5,-20,0.045683638,-0.045409323,0.004805355,0.001377218
15,-5,-20,0.045677548,-0.045402687,0.004809121,0.001380853
20,-5,-20,0.045669269,-0.045393729,0.004814064,0.001384289
25,-5,-20,0.045658759,-0.04538263,0.004818715,0.001385362
30,-5,-20,0.045646943,-0.045370704,0.004820038,0.001381981
35,-5,-20,0.045633298,-0.045356679,0.004821556,0.001386425
40,-5,-20,0.045618337,-0.045342252,0.004814523,0.001390393
45,-5,-20,0.045601877,-0.04532712,0.004800154,0.001393537
-45,0,-20,0.045589304,-0.045310425,0.004851622,0.001346026
-40,0,-20,0.045606203,-0.04532804,0.004849213,0.001334039
-35,0,-20,0.045624406,-0.045346446,0.004850337,0.001326819
-30,0,-20,0.045641327,-0.045363138,0.00485418,0.001324138
-25,0,-20,0.045656119,-0.045378037,0.004854009,0.00132423
-20,0,-20,0.045668295,-0.045390718,0.004848556,0.001329435
-15,0,-20,0.045677603,-0.045400983,0.004837764,0.001337962
-10,0,-20,0.045684125,-0.045408785,0.004822989,0.001349183
-5,0,-20,0.045688056,-0.045413778,0.004811975,0.001353555
0,0,-20,0.045689177,-0.045415052,0.004808178,0.001362123
5,0,-20,0.045688089,-0.045413622,0.004810186,0.001366221
10,0,-20,0.045684778,-0.04540943,0.004817144,0.001370279
15,0,-20,0.045679202,-0.045402993,0.00482386,0.001374079
20,0,-20,0.045671625,-0.045394575,0.004830728,0.001376206
25,0,-20,0.045662419,-0.045384578,0.00483756,0.00137645
30,0,-20,0.045651635,-0.045373431,0.004841722,0.001371585
35,0,-20,0.04563972,-0.045361171,0.004843463,0.001374432
40,0,-20,0.045626718,-0.045348793,0.004836651,0.001375201
45,0,-20,0.045614808,-0.045338656,0.004819407,0.001374883
-45,5,-20,0.045605586,-0.045327847,0.004847026,0.001327428
-40,5,-20,0.045616631,-0.045339379,0.004845476,0.001318751
-35,5,-20,0.045630649,-0.04535356,0.004846115,0.001313729
-30,5,-20,0.045645276,-0.045367846,0.004850124,0.001313813
-25,5,-20,0.045658257,-0.045380687,0.004851758,0.001315362
-20,5,-20,0.045668636,-0.045391423,0.004847372,0.001321371
-15,5,-20,0.045677252,-0.045400771,0.004838352,0.001331059
-10,5,-20,0.045682615,-0.045407218,0.004825303,0.001342497
-5,5,-20,0.045686808,-0.04541223,0.004816472,0.001347368
0,5,-20,0.04568753,-0.045412834,0.004815003,0.001356687
5,5,-20,0.045686638,-0.045411257,0.004820304,0.001360611
10,5,-20,0.045682965,-0.045406471,0.004829619,0.001363997
15,5,-20,0.045678478,-0.04540078,0.004839514,0.00136809
20,5,-20,0.045671845,-0.04539303,0.004849268,0.001369261
25,5,-20,0.045663499,-0.045383637,0.00485859,0.00136919
30,5,-20,0.045653827,-0.04537345,0.004864196,0.001364412
35,5,-20,0.045644445,-0.045363575,0.004868029,0.001365173
40,5,-20,0.045634316,-0.045354083,0.004861791,0.001364157
45,5,-20,0.045628362,-0.045349799,0.004846214,0.001362832
-40,10,-20,0.045625108,-0.045349525,0.004834896,0.001301841
-35,10,-20,0.045636664,-0.045360932,0.004837581,0.001299527
-30,10,-20,0.045648096,-0.045371817,0.004842494,0.00130272
-25,10,-20,0.045658732,-0.045382138,0.004844996,0.001306669
-20,10,-20,0.045667752,-0.045391267,0.004842731,0.001313174
-15,10,-20,0.045674578,-0.045398579,0.004835619,0.001323972
-10,10,-20,0.045679498,-0.045404287,0.00482524,0.001335781
-5,10,-20,0.045682046,-0.045407355,0.00481888,0.001341575
0,10,-20,0.045683072,-0.045408012,0.004820018,0.001350155
5,10,-20,0.045681736,-0.045405654,0.004828282,0.00135473
10,10,-20,0.045678921,-0.045401457,0.004840165,0.001358034
15,10,-20,0.045674557,-0.045395578,0.004853047,0.001361844
20,10,-20,0.045668622,-0.045388176,0.00486609,0.001362982
25,10,-20,0.045662555,-0.045380916,0.00487728,0.001361464
30,10,-20,0.045654836,-0.045372235,0.004886773,0.001357873
35,10,-20,0.045647126,-0.045363976,0.004891671,0.001356968
40,10,-20,0.045641037,-0.045358232,0.004888541,0.00135541
-40,15,-20,0.04563214,-0.045358516,0.004821556,0.001284453
-35,15,-20,0.045641064,-0.045366945,0.00482597,0.001287238
-30,15,-20,0.04565005,-0.045375223,0.004831698,0.001292619
-25,15,-20,0.04565816,-0.04538283,0.004835518,0.001297738
-20,15,-20,0.045664665,-0.0453892,0.004834857,0.001306264
-15,15,-20,0.045670177,-0.045394953,0.004829814,0.001317656
-10,15,-20,0.045673909,-0.04539917,0.004822112,0.00132986
-5,15,-20,0.045675605,-0.045401066,0.004818655,0.001335904
0,15,-20,0.045675596,-0.045400319,0.004823005,0.001345257
5,15,-20,0.045674444,-0.045397969,0.004833043,0.001349439
10,15,-20,0.045672046,-0.045393692,0.004849721,0.00135232
15,15,-20,0.045668556,-0.0453884,0.004865195,0.001356472
20,15,-20,0.045664105,-0.045382337,0.004879807,0.001357003
25,15,-20,0.045659068,-0.045375684,0.004894807,0.001355947
30,15,-20,0.045653831,-0.045369202,0.004906878,0.001352897
35,15,-20,0.045648977,-0.045363514,0.004914527,0.001352074
40,15,-20,0.045644908,-0.045359563,0.004913444,0.001351195
-40,20,-20,0.045638531,-0.045366959,0.004807819,0.001264693
-35,20,-20,0.045645041,-0.045372862,0.004811639,0.001273294
-30,20,-20,0.045651023,-0.045377882,0.004818769,0.001281877
-25,20,-20,0.045655894,-0.045382042,0.004823778,0.001289236
-20,20,-20,0.045659977,-0.045385662,0.004825671,0.001299245
-15,20,-20,0.045663055,-0.045388703,0.004823002,0.001311062
-10,20,-20,0.045664891,-0.045390713,0.00481788,0.00132422
-5,20,-20,0.045665863,-0.045391555,0.004817448,0.001330408
0,20,-20,0.045665491,-0.045390162,0.004824381,0.001339977
5,20,-20,0.045663905,-0.045386946,0.004838547,0.001343805
10,20,-20,0.045661675,-0.04538254,0.004857823,0.001347281
15,20,-20,0.045659037,-0.04537767,0.004877154,0.001352069
20,20,-20,0.045655802,-0.045372458,0.004895086,0.001352951
25,20,-20,0.045652703,-0.045367493,0.004912367,0.001352247
30,20,-20,0.045649811,-0.045363034,0.00492718,0.001350271
35,20,-20,0.045647636,-0.045359725,0.004937523,0.001350141
40,20,-20,0.045646138,-0.045357971,0.004939204,0.001352263
-35,25,-20,0.045647183,-0.045377568,0.004792015,0.001256281
-30,25,-20,0.04564914,-0.04537811,0.004801823,0.001270253
-25,25,-20,0.045650988,-0.045378989,0.004808466,0.001280129
-20,25,-20,0.045651703,-0.045378972,0.004812223,0.001292021
-15,25,-20,0.045652375,-0.045379197,0.004812937,0.001305144
-10,25,-20,0.045652757,-0.045379404,0.00481105,0.001318222
-5,25,-20,0.045652727,-0.045378966,0.004812879,0.001325577
0,25,-20,0.045651121,-0.04537586,0.004824424,0.001334573
5,25,-20,0.045649591,-0.045372369,0.004841294,0.00133984
10,25,-20,0.045647953,-0.045368224,0.004863523,0.001343879
15,25,-20,0.045646484,-0.045364165,0.004886301,0.001348384
20,25,-20,0.045644586,-0.045359878,0.004907737,0.00135049
25,25,-20,0.045643732,-0.045356768,0.004928491,0.0013505
30,25,-20,0.045643239,-0.045354263,0.004946807,0.001350975
35,25,-20,0.04564402,-0.045353566,0.00495959,0.001353916
-30,30,-20,0.045645821,-0.045377499,0.004780001,0.001255059
-25,30,-20,0.045643648,-0.045373805,0.004790555,0.001269259
-20,30,-20,0.045641732,-0.045370806,0.004797121,0.001282706
-15,30,-20,0.045639638,-0.045367894,0.004800743,0.001297547
-10,30,-20,0.045637538,-0.045365229,0.004802086,0.001311805
-5,30,-20,0.045635276,-0.045362098,0.00480804,0.001319561
0,30,-20,0.045633819,-0.045358819,0.004822381,0.001329517
5,30,-20,0.045632021,-0.045354566,0.004843765,0.001335165
10,30,-20,0.045630785,-0.045350409,0.004869429,0.001340752
15,30,-20,0.04563025,-0.045346956,0.004895193,0.00134548
20,30,-20,0.045630385,-0.045344297,0.00492003,0.00134909
25,30,-20,0.045631392,-0.045342694,0.004943464,0.001351364
30,30,-20,0.045633434,-0.045342215,0.004965475,0.001355715
-25,35,-20,0.045631987,-0.045364843,0.004768441,0.001253481
-20,35,-20,0.045626534,-0.045357617,0.004780326,0.001271104
-15,35,-20,0.045622067,-0.045351932,0.00478709,0.001288062
-10,35,-20,0.045618298,-0.045347096,0.004792648,0.001304063
-5,35,-20,0.045615002,-0.045342473,0.004802636,0.001312727
0,35,-20,0.045612547,-0.045337761,0.004820426,0.001324905
5,35,-20,0.045610973,-0.045333317,0.004845346,0.001331851
10,35,-20,0.045610752,-0.045329736,0.004874975,0.001338048
15,35,-20,0.045611153,-0.045326802,0.004903888,0.001345432
20,35,-20,0.045613001,-0.045325477,0.004931615,0.001351363
25,35,-20,0.045615008,-0.045324205,0.004960099,0.001357519
-20,40,-20,0.045607364,-0.045340896,0.004761072,0.001251803
-15,40,-20,0.045600078,-0.04533157,0.004774163,0.001274073
-10,40,-20,0.045595016,-0.045324751,0.004785123,0.00129423
-5,40,-20,0.045590657,-0.045318566,0.004798949,0.001306021
0,40,-20,0.045588083,-0.045313275,0.004820639,0.001319807
5,40,-20,0.045586575,-0.045308385,0.004849436,0.001330073
10,40,-20,0.045586914,-0.04530498,0.004881981,0.001338571
15,40,-20,0.045588376,-0.045302531,0.004915329,0.001349152
20,40,-20,0.04559129,-0.045301746,0.004946604,0.001359654
-5,45,-20,0.045561317,-0.045290629,0.004788237,0.001290489
0,45,-20,0.045559228,-0.045284598,0.004818972,0.001313765
5,45,-20,0.04555858,-0.04528002,0.00485175,0.001328364
-15,-45,-15,0.045589258,-0.045310577,0.004822763,0.001439794
-10,-45,-15,0.045595348,-0.04532031,0.004787068,0.001445421
-5,-45,-15,0.045600059,-0.045328263,0.004756869,0.00144436
0,-45,-15,0.045601665,-0.045331781,0.004737788,0.001447376
5,-45,-15,0.045597745,-0.045329101,0.004726239,0.001445531
10,-45,-15,0.045586792,-0.045318984,0.004717295,0.001446536
15,-45,-15,0.045567027,-0.045300249,0.004704321,0.001452844
-25,-40,-15,0.045606104,-0.045321118,0.004886966,0.001424996
-20,-40,-15,0.045609029,-0.045326501,0.004863663,0.001427092
-15,-40,-15,0.045611764,-0.045332468,0.004832819,0.001429765
-10,-40,-15,0.045614503,-0.045338559,0.00480028,0.001433598
-5,-40,-15,0.045616727,-0.045343666,0.004773597,0.001431949
0,-40,-15,0.045616367,-0.045345136,0.004755368,0.001434594
5,-40,-15,0.045612241,-0.045342218,0.004744068,0.001433048
10,-40,-15,0.045602976,-0.045333693,0.004736192,0.001433959
15,-40,-15,0.045587657,-0.045319401,0.004724363,0.001437616
20,-40,-15,0.045565753,-0.04529887,0.004706835,0.001447721
25,-40,-15,0.04553693,-0.045271898,0.004682472,0.001463453
-30,-35,-15,0.045616602,-0.045331796,0.004886414,0.001423248
-25,-35,-15,0.045621768,-0.045337788,0.004880165,0.00141939
-20,-35,-15,0.045625358,-0.04534322,0.00486357,0.001418221
-15,-35,-15,0.045627918,-0.045348476,0.004838178,0.001419379
-10,-35,-15,0.045630112,-0.045353538,0.004810245,0.001423094
-5,-35,-15,0.045631039,-0.045357187,0.004785441,0.001420165
0,-35,-15,0.045630217,-0.045358105,0.004768057,0.001422889
5,-35,-15,0.045625893,-0.045354911,0.00475754,0.001421249
10,-35,-15,0.045617918,-0.045347713,0.004749813,0.001420792
15,-35,-15,0.045605701,-0.045336256,0.004740779,0.001424377
20,-35,-15,0.045588814,-0.045320449,0.004727383,0.001431336
25,-35,-15,0.045567038,-0.045299828,0.004711611,0.001442656
30,-35,-15,0.045540193,-0.04527524,0.004683498,0.001458324
-35,-30,-15,0.045610726,-0.045327444,0.004871131,0.0014259
-30,-30,-15,0.045623323,-0.045339639,0.004877863,0.00141814
-25,-30,-15,0.045630711,-0.045347579,0.004875235,0.001410983
-20,-30,-15,0.045636046,-0.045354264,0.004863514,0.001409151
-15,-30,-15,0.045640145,-0.045360629,0.004842399,0.001409745
-10,-30,-15,0.045642277,-0.045365374,0.00481701,0.001413029
-5,-30,-15,0.045643224,-0.045368794,0.004794458,0.00141053
0,-30,-15,0.045642464,-0.045369658,0.004778296,0.00141299
5,-30,-15,0.045638372,-0.045366627,0.004768364,0.001411677
10,-30,-15,0.045631457,-0.04536024,0.004763159,0.001410967
15,-30,-15,0.045621418,-0.04535093,0.004755126,0.001412687
20,-30,-15,0.045607441,-0.045337645,0.004746154,0.001417979
25,-30,-15,0.0455906,-0.045321685,0.004734687,0.001424918
30,-30,-15,0.045569728,-0.045302355,0.004715838,0.001434467
35,-30,-15,0.045543576,-0.045278008,0.00468994,0.001457324
-40,-25,-15,0.045588603,-0.045306768,0.004854591,0.00143194
-35,-25,-15,0.045611434,-0.045329098,0.00486454,0.001418485
-30,-25,-15,0.045626247,-0.045343519,0.004871671,0.001409446
-25,-25,-15,0.045635969,-0.04535355,0.004871733,0.00140123
-20,-25,-15,0.04564335,-0.045362152,0.004861595,0.001398398
-15,-25,-15,0.045648869,-0.045369596,0.004843724,0.001399057
-10,-25,-15,0.045652677,-0.045375768,0.004820925,0.00140187
-5,-25,-15,0.045653836,-0.045379214,0.004799927,0.00140016
0,-25,-15,0.045653335,-0.045380107,0.00478599,0.001402551
5,-25,-15,0.045649722,-0.045377421,0.004777461,0.001400944
10,-25,-15,0.045643627,-0.045371705,0.004773518,0.001400935
15,-25,-15,0.045634964,-0.045363488,0.004768734,0.001401121
20,-25,-15,0.045623157,-0.045352141,0.004762335,0.001405677
25,-25,-15,0.04560903,-0.045338644,0.004754661,0.001408604
30,-25,-15,0.045591485,-0.045322196,0.004741844,0.001413141
35,-25,-15,0.045571658,-0.045303398,0.004725923,0.001429618
40,-25,-15,0.04554691,-0.045280725,0.004696386,0.001456328
-40,-20,-15,0.04558848,-0.045307473,0.004849953,0.001421389
-35,-20,-15,0.045611781,-0.045330315,0.004859568,0.001407741
-30,-20,-15,0.045627896,-0.045346011,0.004867082,0.001398448
-25,-20,-15,0.045640273,-0.045358639,0.004867705,0.001390609
-20,-20,-15,0.045648803,-0.045368131,0.004859926,0.001388168
-15,-20,-15,0.045655419,-0.045376579,0.004843045,0.001388627
-10,-20,-15,0.045659781,-0.04538299,0.004822974,0.001392387
-5,-20,-15,0.045662153,-0.045387481,0.00480357,0.001390846
0,-20,-15,0.045662224,-0.045388654,0.004792288,0.001393842
5,-20,-15,0.045659306,-0.045386559,0.004785064,0.001391279
10,-20,-15,0.045654216,-0.045381682,0.00478283,0.001390982
15,-20,-15,0.045646687,-0.045374475,0.00477944,0.001390669
20,-20,-15,0.045636091,-0.045363991,0.004776956,0.00139347
25,-20,-15,0.045623686,-0.045351986,0.004772313,0.00139398
30,-20,-15,0.045609057,-0.045338106,0.004764186,0.001394553
35,-20,-15,0.045591517,-0.045321143,0.004754421,0.00140569
40,-20,-15,0.045570022,-0.045300981,0.004734911,0.001424303
-45,-15,-15,0.045556296,-0.045276088,0.004839336,0.001425732
-40,-15,-15,0.045589693,-0.045309278,0.004847601,0.001410759
-35,-15,-15,0.045613116,-0.045332414,0.004855387,0.001397812
-30,-15,-15,0.045630774,-0.045349806,0.004861581,0.001388386
-25,-15,-15,0.045644018,-0.045363291,0.004862162,0.001381172
-20,-15,-15,0.045654105,-0.045374267,0.004855091,0.001378868
-15,-15,-15,0.045661489,-0.045383408,0.004838958,0.001379253
-10,-15,-15,0.045666622,-0.045390362,0.004820791,0.001383954
-5,-15,-15,0.045669437,-0.045395053,0.004803837,0.00138196
0,-15,-15,0.04566955,-0.045396141,0.004793697,0.00138517
5,-15,-15,0.045667509,-0.045394643,0.004789097,0.001382852
10,-15,-15,0.045662583,-0.045389705,0.004789056,0.00138242
15,-15,-15,0.04565602,-0.04538324,0.004787875,0.001382005
20,-15,-15,0.045647204,-0.045374478,0.004786894,0.001381894
25,-15,-15,0.045635981,-0.045363304,0.004785889,0.001381544
30,-15,-15,0.045622516,-0.045350476,0.004780134,0.001377903
35,-15,-15,0.045606095,-0.045334265,0.00477479,0.00138626
40,-15,-15,0.045586195,-0.045315424,0.004760542,0.001396699
45,-15,-15,0.045559508,-0.045290387,0.004738002,0.001414552
-45,-10,-15,0.045566423,-0.045286386,0.004841566,0.001414698
-40,-10,-15,0.045595044,-0.045315191,0.004846029,0.001399116
-35,-10,-15,0.045616591,-0.045336736,0.004851172,0.001385612
-30,-10,-15,0.04563364,-0.04535359,0.00485617,0.001377894
-25,-10,-15,0.045647421,-0.045367566,0.004856856,0.00137183
-20,-10,-15,0.045657767,-0.045378708,0.004850396,0.001370453
-15,-10,-15,0.04566562,-0.045388037,0.004836667,0.001371735
-10,-10,-15,0.045671343,-0.04539547,0.004819539,0.001376541
-5,-10,-15,0.045674141,-0.045399928,0.004804428,0.001375198
0,-10,-15,0.045675314,-0.045401883,0.004796269,0.001378115
5,-10,-15,0.045673515,-0.045400363,0.004794181,0.001375799
10,-10,-15,0.045669502,-0.045396067,0.004796617,0.001375861
15,-10,-15,0.045663573,-0.045390063,0.004797316,0.001374707
20,-10,-15,0.045655115,-0.045381421,0.004798988,0.001373251
25,-10,-15,0.045645029,-0.045371156,0.004800651,0.001371381
30,-10,-15,0.045632925,-0.045359463,0.004797746,0.001365494
35,-10,-15,0.045617792,-0.045344451,0.004794434,0.001370074
40,-10,-15,0.045599513,-0.045327184,0.004782576,0.001374393
45,-10,-15,0.045574266,-0.045303667,0.004762343,0.00138261
-45,-5,-15,0.045578935,-0.045299491,0.004840985,0.001400111
-40,-5,-15,0.045602787,-0.045323689,0.004843465,0.001385022
-35,-5,-15,0.045621678,-0.045342694,0.004846717,0.001373678
-30,-5,-15,0.045637021,-0.045357862,0.004851219,0.001366643
-25,-5,-15,0.045650071,-0.045371017,0.004852425,0.001361521
-20,-5,-15,0.045660404,-0.045382008,0.004847088,0.001360719
-15,-5,-15,0.045668498,-0.045391448,0.004834218,0.001363268
-10,-5,-15,0.045674392,-0.045398785,0.004819374,0.001368931
-5,-5,-15,0.045677139,-0.045402992,0.004805942,0.001368314
0,-5,-15,0.045678262,-0.045404621,0.004800494,0.001370894
5,-5,-15,0.045676621,-0.045402977,0.004800686,0.001369946
10,-5,-15,0.045673774,-0.045399737,0.004804576,0.001368802
15,-5,-15,0.045667886,-0.045393386,0.004809047,0.001367276
20,-5,-15,0.045661274,-0.045386376,0.004812965,0.001365345
25,-5,-15,0.045652062,-0.045376828,0.004816711,0.001361441
30,-5,-15,0.045640724,-0.045365673,0.004816334,0.001354386
35,-5,-15,0.045627951,-0.045352892,0.004815207,0.001356043
40,-5,-15,0.045611728,-0.045337753,0.004804162,0.001355696
45,-5,-15,0.045589487,-0.04531742,0.004784087,0.001358408
-45,0,-15,0.04559238,-0.045313734,0.004839331,0.001382538
-40,0,-15,0.045610513,-0.045332155,0.004841297,0.001369865
-35,0,-15,0.045626065,-0.045347739,0.004844445,0.001360782
-30,0,-15,0.045640074,-0.045361533,0.004848805,0.001355267
-25,0,-15,0.045652151,-0.045373606,0.004850647,0.001351292
-20,0,-15,0.045661795,-0.045383752,0.004846282,0.001352096
-15,0,-15,0.045669231,-0.045392291,0.004835405,0.001355495
-10,0,-15,0.045674593,-0.045398948,0.004822,0.001360998
-5,0,-15,0.045677455,-0.045402973,0.004811268,0.001360752
0,0,-15,0.045678368,-0.045404147,0.004807987,0.001363811
5,0,-15,0.045677575,-0.045403098,0.004810515,0.001363266
10,0,-15,0.045674351,-0.045399214,0.004817188,0.001361043
15,0,-15,0.045670045,-0.045394109,0.004824527,0.001360797
20,0,-15,0.045663908,-0.045387402,0.004830409,0.001357699
25,0,-15,0.045656012,-0.045378881,0.004837233,0.001352694
30,0,-15,0.04564678,-0.045369559,0.004839614,0.001345259
35,0,-15,0.045636177,-0.045358868,0.00484003,0.001344545
40,0,-15,0.045622765,-0.045346483,0.004830307,0.001342148
45,0,-15,0.045605057,-0.045330785,0.004810963,0.001340093
-45,5,-15,0.045602744,-0.045325534,0.004832127,0.001362649
-40,5,-15,0.04561673,-0.045339391,0.004836566,0.001353983
-35,5,-15,0.045630129,-0.04535271,0.004839825,0.001347766
-30,5,-15,0.045642405,-0.04536447,0.004846091,0.001345137
-25,5,-15,0.0456525,-0.045374438,0.004848503,0.001342807
-20,5,-15,0.04566138,-0.045383651,0.004845469,0.001344352
-15,5,-15,0.045668054,-0.045391199,0.004836446,0.00134871
-10,5,-15,0.045672691,-0.045396895,0.004825193,0.001354306
-5,5,-15,0.045675669,-0.045400817,0.004816238,0.00135514
0,5,-15,0.045676625,-0.045401796,0.004815033,0.001358859
5,5,-15,0.04567578,-0.04540031,0.004821353,0.00135767
10,5,-15,0.045673091,-0.045396658,0.004830803,0.001355732
15,5,-15,0.0456691,-0.045391645,0.004840367,0.00135506
20,5,-15,0.045664378,-0.045386048,0.004849232,0.001351654
25,5,-15,0.045657862,-0.045378604,0.00485874,0.001347341
30,5,-15,0.045650569,-0.045370899,0.004864091,0.001340376
35,5,-15,0.045641894,-0.045361957,0.00486716,0.001336428
40,5,-15,0.04563226,-0.045353173,0.004859634,0.00133299
45,5,-15,0.045619817,-0.045342501,0.004843002,0.001330638
-45,10,-15,0.045609105,-0.045333935,0.004819439,0.001340815
-40,10,-15,0.045621414,-0.045345694,0.004826223,0.001337558
-35,10,-15,0.045633101,-0.045356927,0.004831875,0.001334936
-30,10,-15,0.045643305,-0.045366502,0.004838582,0.001334126
-25,10,-15,0.04565212,-0.045374941,0.00484282,0.001333391
-20,10,-15,0.045659348,-0.045382281,0.004841384,0.001336263
-15,10,-15,0.045665072,-0.045388558,0.004835004,0.00134176
-10,10,-15,0.045668688,-0.045393011,0.004825407,0.001348719
-5,10,-15,0.045670867,-0.045395769,0.004819947,0.001349224
0,10,-15,0.045671825,-0.045396465,0.004821259,0.001353537
5,10,-15,0.045671405,-0.045395229,0.004829133,0.001352706
10,10,-15,0.045669043,-0.045391508,0.004842241,0.001350976
15,10,-15,0.045665872,-0.045386984,0.004855051,0.001349827
20,10,-15,0.045661796,-0.045381666,0.00486733,0.001346496
25,10,-15,0.045657222,-0.045375945,0.004879157,0.001341413
30,10,-15,0.045651999,-0.045369924,0.004888021,0.001335022
35,10,-15,0.045645606,-0.045363023,0.004893715,0.001330058
40,10,-15,0.045639416,-0.045357381,0.004889381,0.001325995
45,10,-15,0.04563101,-0.045350296,0.004877269,0.001323625
-45,15,-15,0.045609769,-0.045337179,0.004801517,0.001317831
-40,15,-15,0.045623053,-0.04534938,0.004811763,0.00132046
-35,15,-15,0.045633709,-0.045359308,0.004819168,0.001320696
-30,15,-15,0.045642661,-0.045367334,0.004827705,0.001323181
-25,15,-15,0.045649751,-0.045373805,0.004833511,0.001324665
-20,15,-15,0.04565535,-0.045379312,0.004833581,0.001328751
-15,15,-15,0.045659199,-0.045383401,0.004829629,0.001335689
-10,15,-15,0.045662644,-0.045387434,0.004822331,0.001342744
-5,15,-15,0.045664044,-0.045389195,0.004818864,0.001343287
0,15,-15,0.045664244,-0.045388674,0.004824354,0.001347994
5,15,-15,0.045663544,-0.045386843,0.004835198,0.001347079
10,15,-15,0.045661708,-0.045383323,0.004851057,0.001346383
15,15,-15,0.045659691,-0.045379537,0.004867691,0.001345589
20,15,-15,0.045656688,-0.04537495,0.004883171,0.001342285
25,15,-15,0.045653209,-0.045370009,0.004897912,0.001337261
30,15,-15,0.045650426,-0.045365983,0.004910769,0.001331671
35,15,-15,0.04564701,-0.045361813,0.004918934,0.001326485
40,15,-15,0.045642701,-0.045357578,0.004919024,0.001322709
45,15,-15,0.045635526,-0.04535108,0.004912875,0.001320773
-40,20,-15,0.045622245,-0.045351077,0.004793387,0.00130094
-35,20,-15,0.045632792,-0.045360439,0.004803703,0.001306417
-30,20,-15,0.045640204,-0.045366646,0.004813876,0.001312334
-25,20,-15,0.045645678,-0.045371266,0.004821328,0.001315628
-20,20,-15,0.04564924,-0.045374423,0.004823908,0.001320879
-15,20,-15,0.045652014,-0.045377113,0.004822684,0.00132879
-10,20,-15,0.045653081,-0.045378405,0.004818487,0.001336557
-5,20,-15,0.045653818,-0.045379097,0.004818435,0.001338436
0,20,-15,0.045652861,-0.045377184,0.004826068,0.001343113
5,20,-15,0.045652078,-0.045374781,0.004841186,0.00134327
10,20,-15,0.045651127,-0.045371762,0.004860695,0.001342453
15,20,-15,0.045649673,-0.045368269,0.004879719,0.001342053
20,20,-15,0.045648075,-0.045364659,0.004899037,0.001339351
25,20,-15,0.045646874,-0.045361542,0.004918004,0.00133449
30,20,-15,0.045645144,-0.045358163,0.004934118,0.001330689
35,20,-15,0.045643891,-0.04535579,0.004945686,0.001325604
40,20,-15,0.045640948,-0.04535239,0.004950162,0.001323938
-40,25,-15,0.045618664,-0.045350373,0.004771261,0.001281104
-35,25,-15,0.04563022,-0.045360393,0.004783433,0.001292484
-30,25,-15,0.045636142,-0.045364797,0.004795809,0.001301104
-25,25,-15,0.045638562,-0.045366071,0.004805224,0.001306825
-20,25,-15,0.045639359,-0.045366035,0.004811154,0.001314067
-15,25,-15,0.045640541,-0.045366877,0.004812094,0.001322555
-10,25,-15,0.04564008,-0.045366202,0.004811631,0.001331457
-5,25,-15,0.045639455,-0.045365187,0.004814696,0.001333544
0,25,-15,0.045638869,-0.045363198,0.00482633,0.001339079
5,25,-15,0.045637713,-0.04536009,0.004844384,0.001339757
10,25,-15,0.045636755,-0.045356613,0.00486776,0.001340154
15,25,-15,0.04563614,-0.045353437,0.004891389,0.001340652
20,25,-15,0.045635796,-0.045350749,0.004913581,0.001338712
25,25,-15,0.045636074,-0.045348706,0.004935837,0.00133552
30,25,-15,0.045636541,-0.045346985,0.004956724,0.001332562
35,25,-15,0.045636447,-0.045345227,0.004972575,0.001330083
40,25,-15,0.045633928,-0.045341527,0.004982519,0.001332601
-35,30,-15,0.045624956,-0.045358561,0.004755246,0.001274821
-30,30,-15,0.045628926,-0.045360312,0.004772995,0.001288216
-25,30,-15,0.045628953,-0.045358789,0.004785623,0.001295897
-20,30,-15,0.045627739,-0.045356409,0.004794127,0.001305023
-15,30,-15,0.045626075,-0.0453539,0.004799404,0.001314618
-10,30,-15,0.045623876,-0.045351139,0.004801893,0.001324408
-5,30,-15,0.045622285,-0.045348618,0.004809505,0.001328322
0,30,-15,0.045620611,-0.045345148,0.004824718,0.001334082
5,30,-15,0.04561954,-0.045341573,0.004847518,0.001336313
10,30,-15,0.04561908,-0.045338162,0.004874708,0.001337443
15,30,-15,0.045619117,-0.045335283,0.004901271,0.001339214
20,30,-15,0.045619794,-0.045333038,0.004928318,0.001339043
25,30,-15,0.045621626,-0.045332005,0.004955031,0.001337797
30,30,-15,0.045623389,-0.045331079,0.004979883,0.001337055
35,30,-15,0.045623821,-0.045329061,0.005001841,0.001338242
-30,35,-15,0.045616971,-0.045352103,0.004741196,0.001271143
-25,35,-15,0.045614968,-0.045347728,0.004760565,0.001282911
-20,35,-15,0.045610931,-0.045341951,0.004773958,0.00129375
-15,35,-15,0.045606846,-0.045336553,0.004783122,0.001305028
-10,35,-15,0.045603122,-0.045331608,0.004791253,0.001316787
-5,35,-15,0.045600053,-0.045327052,0.004803546,0.001322548
0,35,-15,0.045598226,-0.045322938,0.004823026,0.001329639
5,35,-15,0.045596987,-0.045318699,0.004849894,0.001333897
10,35,-15,0.045596805,-0.045315047,0.00488138,0.001336902
15,35,-15,0.04559821,-0.045313034,0.004912205,0.001340102
20,35,-15,0.045600239,-0.045311594,0.004943694,0.001342046
25,35,-15,0.045602239,-0.045310061,0.004975552,0.001344062
30,35,-15,0.045603995,-0.045308387,0.005006253,0.001346035
-25,40,-15,0.045594251,-0.045330764,0.004728767,0.001263457
