X,Y,Z,B0,Bx,By,Bz
0,30,-30,0.04565182468263921,0.001775185429573,0.0001140727707743,0.0456171546783447
0,30,-25,0.045675435854102095,0.0017860389699935,9.70644820928574e-05,0.0456403996887207
0,30,-20,0.04569585695662106,0.0018027634220123,8.58974114060402e-05,0.0456602015838623
0,30,-15,0.04571248984246382,0.0018151548051834,7.82933677434921e-05,0.0456763703765869
0,30,-10,0.045726132277922965,0.0018292003936767,7.03065547049045e-05,0.0456894764251709
0,30,-5,0.04573565304298928,0.0018436589984893,6.33810877203941e-05,0.0456984339294434
0,30,0,0.045741863012067716,0.0018588565778732,5.7257586479187e-05,0.0457040414581299
0,30,5,0.04574516710111546,0.0018716744251251,4.74689060747623e-05,0.0457068364105225
0,30,10,0.045746639540780495,0.0018837148857116,2.83068375512958e-05,0.0457078313446
0,30,15,0.04574696060439586,0.0018963174629211,3.28294867672958e-06,0.0457076402130127
0,30,20,0.045747404262821784,0.0019055896701812,-2.01513579785824e-05,0.0457076943054199
0,30,25,0.0457485363631808,0.0019165096588134,-4.02583632320166e-05,0.0457083575439453
0,30,30,0.045751953095382,0.0019333258781433,-4.74397711008787e-05,0.0457110622558594
0,30,35,0.04575860652447701,0.00195175075531,-4.24666753709316e-05,0.045716943649292
0,30,40,0.04577352327491562,0.001976941332817,-1.88862302079797e-05,0.0457308077697754
0,35,-35,0.04559638777596093,0.0017617162847518,0.0001658139425516,0.0455620394592285
0,35,-30,0.04562171707832113,0.0017745344657898,0.000136372433,0.0455869882659912
0,35,-25,0.04564921498854837,0.0017883697433471,0.0001164329923391,0.0456140220336914
0,35,-20,0.04567323486735241,0.001807527551651,0.0001025746369957,0.0456373389434814
0,35,-15,0.04569381730064901,0.0018194346189498,9.35327403843403e-05,0.0456574840393
0,35,-10,0.04570985805473073,0.0018336140689849,8.43972595930099e-05,0.0456729882965
0,35,-5,0.04572129604062212,0.0018479137849807,7.63862583637238e-05,0.0456838734283447
0,35,0,0.04572841863788154,0.0018636927051544,6.91192691326141e-05,0.045690372543335
0,35,5,0.045731895751377476,0.00187657339859,5.83644846975803e-05,0.0456933403778
0,35,10,0.04573360618541316,0.0018887399206161,3.67442144155502e-05,0.0456945734863281
0,35,15,0.045734115054212564,0.0019015020542144,8.70915750041604e-06,0.0456945674438477
0,35,20,0.04573542289022416,0.0019099148845672,-1.80839549452066e-05,0.0456955228118896
0,35,25,0.045739841829126465,0.001920268368721,-4.0988020658493e-05,0.0456994969329834
0,35,30,0.04574891990203305,0.0019367022590637,-4.98807802498341e-05,0.0457078808135986
0,35,35,0.04576684255623088,0.001954876171112,-4.28012725561857e-05,0.0457250533599854
0,40,-30,0.04559113188499443,0.0017711803321838,0.000144591618359,0.0455564849395752
0,40,-25,0.0456213819491206,0.0017896461887359,0.0001245877218842,0.0455860958557129
0,40,-20,0.045649910909331404,0.0018081566915512,0.000111215295732,0.0456139514465332
0,40,-15,0.04567501150128659,0.0018229719867706,0.000102090706259,0.0456385037689209
0,40,-10,0.045693465380746486,0.0018362748661,9.29069372713566e-05,0.0456564589233398
0,40,-5,0.04570659158642212,0.0018515668697357,8.62613437473774e-05,0.0456689913787842
0,40,0,0.045713884263641966,0.0018673288202285,7.94072130918503e-05,0.0456756608276367
0,40,5,0.045717136814679406,0.0018806554918289,6.75271516740322e-05,0.0456783884735107
0,40,10,0.04571742657716366,0.0018920858087539,4.46918484717607e-05,0.0456782344970703
0,40,15,0.04571813336972234,0.0019047535743713,1.41084544882178e-05,0.0456784351043701
0,40,20,0.04572003230403943,0.0019129315872192,-1.62538002543151e-05,0.0456799932403564
0,40,25,0.045728069664403195,0.0019224038648605,-4.220537994802e-05,0.0456876234588623
0,40,30,0.04574578386680863,0.0019376567220687,-5.19896043986082e-05,0.0457046991577149
0,45,-20,0.04562899357640167,0.0018068635253906,0.0001095597116351,0.0455930728912354
0,45,-15,0.045657699617880486,0.0018230289201736,0.0001037907885,0.0456211719207764
0,45,-10,0.0456799565939728,0.0018379281024932,9.97359488606453e-05,0.0456428582305908
0,45,-5,0.045694093070826135,0.0018541677656173,9.68263068497181e-05,0.0456563558349609
0,45,0,0.045700873936834786,0.0018709641218185,9.20098849833012e-05,0.0456624671478272
0,45,5,0.04570272542955028,0.0018846588239669,8.16873468458653e-05,0.0456637766723633
0,45,10,0.045700932818891496,0.0018961033582687,5.86072198450565e-05,0.0456615441894531
0,45,15,0.04569847331588222,0.0019078733997345,2.59100682660937e-05,0.0456586225280762
0,45,20,0.045700780066796204,0.0019143605136871,-5.64572489634156e-06,0.0456606667785645
0,50,0,0.04569254171356747,0.0018735825462341,0.0001099446364,0.0456539808654785
5,-45,-20,0.045595118643585286,0.0017813301706314,-0.0002777831237316,0.0455594616241455
5,-45,-15,0.04558676883959515,0.0017788686037,-0.0002180916200876,0.0455515263824463
5,-45,-10,0.045584235617827415,0.0017820660057,-0.0001597404484152,0.0455491082305908
5,-45,-5,0.04558608618727899,0.0017886683034896,-9.94754383862019e-05,0.0455508729248
5,-45,0,0.045590353771412684,0.0017993078355789,-4.26965090036392e-05,0.0455548134155273
5,-45,5,0.04559861702252261,0.0018106410369873,9.83218219876289e-06,0.0455626530914307
5,-45,10,0.04560934570990699,0.001821725657463,5.14380998015404e-05,0.0455729205322266
5,-45,15,0.04562445522946566,0.0018344954643249,8.3842404037714e-05,0.0455874819641113
5,-45,20,0.04564565326160373,0.0018407951755523,0.0001117808682918,0.0456083834381104
5,-40,-25,0.045648522378990156,0.0017593012676239,-0.0002943084964752,0.0456136584472656
5,-40,-20,0.045638258002592705,0.001763366979599,-0.0002453131073713,0.0456035190734863
5,-40,-15,0.04563251487358898,0.001768261096,-0.0001923190839886,0.0455978363494873
5,-40,-10,0.045630938093923525,0.0017767087898254,-0.0001415523998737,0.0455961158447266
5,-40,-5,0.04563214700251174,0.0017872796707153,-9.00663027465344e-05,0.0455970433197
5,-40,0,0.04563605280761443,0.0018000433473587,-4.17385318130255e-05,0.0456005199279785
5,-40,5,0.045642314181795464,0.0018136103849411,1.87725938932272e-06,0.0456062677459717
5,-40,10,0.04565079622909449,0.0018254012985229,3.38486353605986e-05,0.0456142736511231
5,-40,15,0.04566178792437535,0.0018396944589614,5.7269953250885e-05,0.0456246766662598
5,-40,20,0.04567645187844336,0.0018501747560501,7.43902280628681e-05,0.0456389041900635
5,-40,25,0.04569423934289934,0.0018573177604675,8.76985841393471e-05,0.0456563926391602
5,-35,-35,0.04571552249285414,0.0017420447435379,-0.000318869485259,0.0456812061920166
5,-35,-30,0.04569439264832314,0.0017376028480529,-0.0002949986845254,0.0456603901824951
5,-35,-25,0.04568180413154836,0.0017425090551376,-0.000257156587,0.0456478341369629
5,-35,-20,0.04567460572402505,0.0017525941104888,-0.000213386796832,0.0456404698486328
5,-35,-15,0.04567106031457812,0.0017621644783,-0.0001673885692954,0.0456367451477
5,-35,-10,0.04566952908718086,0.0017738181877136,-0.0001242273729443,0.0456348991851807
5,-35,-5,0.04567078470128895,0.0017868317232132,-8.04930290281773e-05,0.045635746170044
5,-35,0,0.04567344162771359,0.001801216723442,-4.03728159666061e-05,0.045637892791748
5,-35,5,0.04567821649835838,0.0018152432699203,-4.70059785980266e-06,0.0456421333007813
5,-35,10,0.04568411828566066,0.0018283138370513,1.97134984508157e-05,0.0456475140991211
5,-35,15,0.04569174559201053,0.0018424950771331,3.49972538203001e-05,0.0456545682525635
5,-35,20,0.04570026307564962,0.0018535995702743,4.56779553294182e-05,0.0456626338195801
5,-35,25,0.045709655526653216,0.0018643844203949,5.29147786200047e-05,0.0456715872192383
5,-35,30,0.04571924629525844,0.0018784656352996,5.8479471206665e-05,0.0456806023254395
5,-35,35,0.045726996040364426,0.0018830702276229,5.69647501707077e-05,0.0456881709899902
5,-30,-35,0.04573154759567872,0.0017169313373565,-0.0002764781976938,0.045698469909668
5,-30,-30,0.04571877091748324,0.0017206036510467,-0.0002543007349967,0.0456856746520996
5,-30,-25,0.045710211781811914,0.0017326280879974,-0.0002211532479524,0.0456768273010254
5,-30,-20,0.04570482303751403,0.0017459558572769,-0.000183631003499,0.0456710933380127
5,-30,-15,0.045702382904802615,0.0017589537477493,-0.0001445325835943,0.0456682931060791
5,-30,-10,0.04570161369527653,0.001771983346939,-0.0001078172536492,0.0456671210479736
5,-30,-5,0.04570211697655787,0.0017867603492736,-7.16196217238903e-05,0.0456671200561523
5,-30,0,0.045703946003250444,0.0018027769269943,-3.70858179777861e-05,0.0456683621368408
5,-30,5,0.04570712687477419,0.0018169907245636,-8.61439458280802e-06,0.0456709964599609
5,-30,10,0.04571111886743659,0.0018303371648788,9.53324552811682e-06,0.0456744585418701
5,-30,15,0.04571535579725015,0.0018446387205123,1.92347634732723e-05,0.045678120513916
5,-30,20,0.0457196228250298,0.0018557352685928,2.46192175373435e-05,0.0456819390106201
5,-30,25,0.04572330146466072,0.0018658135986328,2.82869138419628e-05,0.0456852080688477
5,-30,30,0.04572449314424892,0.0018801280841827,3.39671027064323e-05,0.0456858100280762
5,-30,35,0.045722106308984024,0.0018878185977935,3.91668939888477e-05,0.0456830998535156
5,-25,-40,0.04576104403232354,0.0016972766571,-0.0002423818767,0.045728914855957
5,-25,-35,0.04574770409778536,0.001703632982254,-0.0002324592314958,0.045715380645752
5,-25,-30,0.04573897969156816,0.0017112715291976,-0.0002137668567895,0.0457064559631348
5,-25,-25,0.04573304618139849,0.0017256617650985,-0.0001859148993492,0.0457000989074707
5,-25,-20,0.04572933389629449,0.0017432660198211,-0.0001538214501738,0.0456958350524902
5,-25,-15,0.0457273038531327,0.0017576646642684,-0.0001204614796,0.0456933520507813
5,-25,-10,0.0457266225479376,0.0017717838029861,-9.09721601307392e-05,0.0456921931610107
5,-25,-5,0.04572751841770895,0.0017883772096633,-5.94539761543274e-05,0.0456924951477
5,-25,0,0.045728231111789204,0.0018049701080322,-3.10705813020468e-05,0.0456925840606689
5,-25,5,0.045730359136080624,0.0018194920215606,-8.81694879569114e-06,0.0456941475219727
5,-25,10,0.04573195338681369,0.0018328126134872,4.10228247696068e-06,0.0456952113647461
5,-25,15,0.045733711033979614,0.0018475612363815,9.11894017830491e-06,0.0456963757781982
5,-25,20,0.04573487466114031,0.0018579213981628,1.07372927255929e-05,0.0456971199645996
5,-25,25,0.04573464178098215,0.0018685361051559,1.22092548236251e-05,0.0456964537200928
5,-25,30,0.04573142590628005,0.001883371562,1.7616460390389e-05,0.0456926243133545
5,-25,35,0.04572410495675797,0.0018948753509521,2.45789713859558e-05,0.0456848182373
5,-25,40,0.04571083514998799,0.0019012106399536,3.71384841650724e-05,0.0456712652435303
5,-20,-45,0.045792680793834126,0.0016737652015686,-0.0001934047676324,0.045761673034668
5,-20,-40,0.04577089869741927,0.0016844708280563,-0.000197407541871,0.0457394660644531
5,-20,-35,0.04576077290187091,0.0016955626621246,-0.0001908626618385,0.045728951171875
5,-20,-30,0.04575454862214619,0.0017058501605987,-0.0001762243977785,0.0457223986663818
5,-20,-25,0.045750289601957955,0.0017228690195,-0.0001542159223556,0.0457175780029297
5,-20,-20,0.04574808537210665,0.0017421861934661,-0.0001277553905844,0.0457147217102
5,-20,-15,0.045746851417540056,0.0017576082811355,-9.99252448678017e-05,0.0457129658050537
5,-20,-10,0.045746210645170225,0.0017729586772918,-7.58171859979629e-05,0.0457117781066894
5,-20,-5,0.04574693568482126,0.0017903902397155,-4.87504271268845e-05,0.0457118611602783
5,-20,0,0.045747428426300925,0.0018073475475311,-2.55257115215063e-05,0.0457117058410645
5,-20,5,0.04574806213898292,0.0018221460485458,-8.64207855984569e-06,0.0457117588653564
5,-20,10,0.0457485856164334,0.0018361885318756,2.30965403497976e-07,0.0457117216644287
5,-20,15,0.045748995594814705,0.0018510400485992,6.50161358975311e-07,0.0457115329895
5,-20,20,0.04574750440092965,0.0018612276239395,-1.75793213886209e-07,0.0457096268920898
5,-20,25,0.045745109339002006,0.001871522336,-1.11821665029856e-06,0.0457068094635
5,-20,30,0.04573984217957006,0.0018866277141571,4.24566683627199e-06,0.0457009166259766
5,-20,35,0.04573019465405193,0.001899650144577,1.25585399419069e-05,0.0456907197875976
