X,Y,Z,B0
-15,30,-20,0.045639194
-10,30,-20,0.045637053
-5,30,-20,0.045635079
0,30,-20,0.045633326
5,30,-20,0.045631863
10,30,-20,0.045630814
15,30,-20,0.045630316
20,30,-20,0.04563046
25,30,-20,0.045631318
30,30,-20,0.045632983
-25,35,-20,0.045631874
-20,35,-20,0.04562688
-15,35,-20,0.045622021
-10,35,-20,0.045617899
-5,35,-20,0.045614728
0,35,-20,0.045612448
5,35,-20,0.04561102
10,35,-20,0.045610571
15,35,-20,0.04561123
20,35,-20,0.045612861
25,35,-20,0.045615038
-20,40,-20,0.04560755
-15,40,-20,0.04560024
-10,40,-20,0.045594426
-5,40,-20,0.045590506
0,40,-20,0.045588038
5,40,-20,0.045586715
10,40,-20,0.045586791
15,40,-20,0.04558859
20,40,-20,0.045591563
-5,45,-20,0.045562105
0,45,-20,0.04556026
5,45,-20,0.045558908
-15,-45,-15,0.045588934
-10,-45,-15,0.045595768
-5,-45,-15,0.045600191
0,-45,-15,0.045601412
5,-45,-15,0.045598031
10,-45,-15,0.045587391
15,-45,-15,0.045566788
-25,-40,-15,0.045605926
-20,-40,-15,0.045608455
-15,-40,-15,0.045611651
-10,-40,-15,0.0456148
-5,-40,-15,0.045616667
0,-40,-15,0.045616154
5,-40,-15,0.045612046
10,-40,-15,0.04560291
15,-40,-15,0.04558757
20,-40,-15,0.045565627
25,-40,-15,0.045536856
-30,-35,-15,0.045616021
-25,-35,-15,0.045621766
-20,-35,-15,0.045625081
-15,-35,-15,0.045627828
-10,-35,-15,0.045629994
-5,-35,-15,0.045630898
0,-35,-15,0.045629722
5,-35,-15,0.045625617
10,-35,-15,0.045617777
15,-35,-15,0.045605625
20,-35,-15,0.045588912
25,-35,-15,0.045567302
30,-35,-15,0.045539239
-35,-30,-15,0.045609191
-30,-30,-15,0.045622737
-25,-30,-15,0.045630702
-20,-30,-15,0.045635968
-15,-30,-15,0.045639758
-10,-30,-15,0.045642265
-5,-30,-15,0.045643185
0,-30,-15,0.045642034
5,-30,-15,0.045638297
10,-30,-15,0.045631523
15,-30,-15,0.045621417
20,-30,-15,0.045607851
25,-30,-15,0.045590674
30,-30,-15,0.045569313
35,-30,-15,0.045542317
-40,-25,-15,0.04558783
-35,-25,-15,0.045611119
-30,-25,-15,0.045626097
-25,-25,-15,0.045636351
-20,-25,-15,0.045643668
-15,-25,-15,0.045648874
-10,-25,-15,0.045652216
-5,-25,-15,0.045653617
0,-25,-15,0.045652847
5,-25,-15,0.045649639
10,-25,-15,0.045643763
15,-25,-15,0.045635081
20,-25,-15,0.045623558
25,-25,-15,0.045609203
30,-25,-15,0.045591934
35,-25,-15,0.045571355
40,-25,-15,0.045546063
-40,-20,-15,0.04558789
-35,-20,-15,0.045611818
-30,-20,-15,0.045628394
-25,-20,-15,0.045640525
-20,-20,-15,0.045649517
-15,-20,-15,0.045655989
-10,-20,-15,0.045660202
-5,-20,-15,0.045662206
0,-20,-15,0.04566194
5,-20,-15,0.045659302
10,-20,-15,0.0456542
15,-20,-15,0.045646592
20,-20,-15,0.045636496
25,-20,-15,0.045623974
30,-20,-15,0.045609057
35,-20,-15,0.045591509
40,-20,-15,0.045569944
-45,-15,-15,0.045554316
-40,-15,-15,0.045589814
-35,-15,-15,0.045613489
-30,-15,-15,0.04563085
-25,-15,-15,0.045644089
-20,-15,-15,0.045654153
-15,-15,-15,0.045661507
-10,-15,-15,0.045666391
-5,-15,-15,0.045668921
0,-15,-15,0.045669134
5,-15,-15,0.045667032
10,-15,-15,0.045662611
15,-15,-15,0.045655884
20,-15,-15,0.045646889
25,-15,-15,0.045635678
30,-15,-15,0.04562224
35,-15,-15,0.045606244
40,-15,-15,0.045586188
45,-15,-15,0.045557033
-45,-10,-15,0.045564988
-40,-10,-15,0.045595036
-35,-10,-15,0.045616862
-30,-10,-15,0.04563386
-25,-10,-15,0.045647322
-20,-10,-15,0.045657792
-15,-10,-15,0.04566556
-10,-10,-15,0.045670816
-5,-10,-15,0.045673691
0,-10,-15,0.045674278
5,-10,-15,0.04567264
10,-10,-15,0.045668825
15,-10,-15,0.045662882
20,-10,-15,0.045654858
25,-10,-15,0.045644787
30,-10,-15,0.045632615
35,-10,-15,0.045617971
40,-10,-15,0.045599484
45,-10,-15,0.045572998
-45,-5,-15,0.045578815
-40,-5,-15,0.045602558
-35,-5,-15,0.045621488
-30,-5,-15,0.045637195
-25,-5,-15,0.045650114
-20,-5,-15,0.045660383
-15,-5,-15,0.045668107
-10,-5,-15,0.045673408
-5,-5,-15,0.045676409
0,-5,-15,0.045677226
5,-5,-15,0.045675958
10,-5,-15,0.045672691
15,-5,-15,0.045667496
20,-5,-15,0.045660435
25,-5,-15,0.045651547
30,-5,-15,0.04564079
35,-5,-15,0.045627868
40,-5,-15,0.045611719
45,-5,-15,0.045589145
-45,0,-15,0.045592026
-40,0,-15,0.04561045
-35,0,-15,0.04562635
-30,0,-15,0.045640296
-25,0,-15,0.045652143
-20,0,-15,0.045661725
-15,0,-15,0.045669003
-10,0,-15,0.045674034
-5,0,-15,0.045676931
0,0,-15,0.04567782
5,0,-15,0.045676824
10,0,-15,0.045674054
15,0,-15,0.045669604
20,0,-15,0.045663559
25,0,-15,0.045655986
30,0,-15,0.045646899
35,0,-15,0.045636142
40,0,-15,0.045622972
45,0,-15,0.045604847
-45,5,-15,0.045602007
-40,5,-15,0.045617038
-35,5,-15,0.045630443
-30,5,-15,0.04564256
-25,5,-15,0.04565303
-20,5,-15,0.045661558
-15,5,-15,0.04566804
-10,5,-15,0.045672511
-5,5,-15,0.045675079
0,5,-15,0.045675883
5,5,-15,0.045675061
10,5,-15,0.045672744
15,5,-15,0.045669051
20,5,-15,0.045664091
25,5,-15,0.045657969
30,5,-15,0.045650766
35,5,-15,0.04564245
40,5,-15,0.045632507
45,5,-15,0.045618716
-45,10,-15,0.045607664
-40,10,-15,0.045621358
-35,10,-15,0.045633097
-30,10,-15,0.04564353
-25,10,-15,0.045652441
-20,10,-15,0.045659613
-15,10,-15,0.045664987
-10,10,-15,0.045668623
-5,10,-15,0.045670647
0,10,-15,0.045671211
5,10,-15,0.04567047
10,10,-15,0.045668569
15,10,-15,0.045665649
20,10,-15,0.04566184
25,10,-15,0.045657275
30,10,-15,0.045652068
35,10,-15,0.045646238
40,10,-15,0.045639347
45,10,-15,0.045629252
-45,15,-15,0.045608541
-40,15,-15,0.045623018
-35,15,-15,0.045634001
-30,15,-15,0.045642931
-25,15,-15,0.045650114
-20,15,-15,0.045655635
-15,15,-15,0.045659592
-10,15,-15,0.045662124
-5,15,-15,0.045663396
0,15,-15,0.045663577
5,15,-15,0.045662832
10,15,-15,0.045661321
15,15,-15,0.045659192
20,15,-15,0.045656589
25,15,-15,0.045653644
30,15,-15,0.045650444
35,15,-15,0.045646917
40,15,-15,0.045642429
45,15,-15,0.045634554
-40,20,-15,0.045621824
-35,20,-15,0.045633021
-30,20,-15,0.045640569
-25,20,-15,0.045645797
-20,20,-15,0.045649339
-15,20,-15,0.04565156
-10,20,-15,0.045652727
-5,20,-15,0.045653053
0,20,-15,0.045652726
5,20,-15,0.045651913
10,20,-15,0.045650775
15,20,-15,0.045649459
20,20,-15,0.0456481
25,20,-15,0.045646791
30,20,-15,0.04564551
35,20,-15,0.045643884
40,20,-15,0.045640606
-40,25,-15,0.045617477
-35,25,-15,0.045629894
-30,25,-15,0.0456361
-25,25,-15,0.045639104
-20,25,-15,0.04564033
-15,25,-15,0.045640513
-10,25,-15,0.045640079
-5,25,-15,0.045639303
0,25,-15,0.045638378
5,25,-15,0.045637461
10,25,-15,0.045636697
15,25,-15,0.045636214
20,25,-15,0.045636102
25,25,-15,0.045636363
30,25,-15,0.04563677
35,25,-15,0.045636421
40,25,-15,0.045632663
-35,30,-15,0.045623727
-30,30,-15,0.045628681
-25,30,-15,0.045629302
-20,30,-15,0.045627981
-15,30,-15,0.045625905
-10,30,-15,0.045623718
-5,30,-15,0.045621765
0,30,-15,0.04562022
5,30,-15,0.045619203
10,30,-15,0.045618831
15,30,-15,0.045619183
20,30,-15,0.045620243
25,30,-15,0.045621822
30,30,-15,0.04562338
35,30,-15,0.045623324
-30,35,-15,0.045616419
-25,35,-15,0.045615019
-20,35,-15,0.045611245
-15,35,-15,0.0456069
-10,35,-15,0.045602992
-5,35,-15,0.045599955
0,35,-15,0.045597888
5,35,-15,0.045596825
10,35,-15,0.045596854
15,35,-15,0.045598
20,35,-15,0.045600021
25,35,-15,0.045602293
30,35,-15,0.045603733
-25,40,-15,0.04559389
-20,40,-15,0.045588396
-15,40,-15,0.045582151
-10,40,-15,0.045576907
-5,40,-15,0.045573218
0,40,-15,0.045570938
5,40,-15,0.045569913
10,40,-15,0.04557027
15,40,-15,0.045572067
20,40,-15,0.045574654
25,40,-15,0.045576383
-15,45,-15,0.045549375
-10,45,-15,0.045543849
-5,45,-15,0.045540631
0,45,-15,0.045538824
5,45,-15,0.045537847
10,45,-15,0.045538141
15,45,-15,0.045540221
-15,-45,-10,0.045588768
-10,-45,-10,0.045593576
-5,-45,-10,0.045597219
0,-45,-10,0.045597748
5,-45,-10,0.0455932
10,-45,-10,0.045581018
15,-45,-10,0.045558904
-25,-40,-10,0.045612632
-20,-40,-10,0.045609996
-15,-40,-10,0.045610295
-10,-40,-10,0.045611864
-5,-40,-10,0.045612761
0,-40,-10,0.045611318
5,-40,-10,0.04560598
10,-40,-10,0.045595227
15,-40,-10,0.045577887
20,-40,-10,0.045553484
25,-40,-10,0.045521786
-30,-35,-10,0.045627334
-25,-35,-10,0.045626393
-20,-35,-10,0.045625846
-15,-35,-10,0.045626214
-10,-35,-10,0.045626837
-5,-35,-10,0.045626615
0,-35,-10,0.045624405
5,-35,-10,0.045619137
10,-35,-10,0.045609869
15,-35,-10,0.045595919
20,-35,-10,0.045576921
25,-35,-10,0.045552543
30,-35,-10,0.045521841
-35,-30,-10,0.045626996
-30,-30,-10,0.045631946
-25,-30,-10,0.045634709
-20,-30,-10,0.045636613
-15,-30,-10,0.045638116
-10,-30,-10,0.045639
-5,-30,-10,0.04563869
0,-30,-10,0.045636495
5,-30,-10,0.045631738
10,-30,-10,0.04562384
15,-30,-10,0.045612388
20,-30,-10,0.045597135
25,-30,-10,0.045577881
30,-30,-10,0.045554253
35,-30,-10,0.045525595
-40,-25,-10,0.045610675
-35,-25,-10,0.045625096
-30,-25,-10,0.045634024
-25,-25,-10,0.045639994
-20,-25,-10,0.045644205
-15,-25,-10,0.045647131
-10,-25,-10,0.045648787
-5,-25,-10,0.045648922
0,-25,-10,0.045647162
5,-25,-10,0.045643117
10,-25,-10,0.045636449
15,-25,-10,0.045626913
20,-25,-10,0.045614363
25,-25,-10,0.045598694
30,-25,-10,0.045579741
35,-25,-10,0.045557075
40,-25,-10,0.045529385
-40,-20,-10,0.045605152
-35,-20,-10,0.045623322
-30,-20,-10,0.045635268
-25,-20,-10,0.045643682
-20,-20,-10,0.045649751
-15,-20,-10,0.045653979
-10,-20,-10,0.045656506
-5,-20,-10,0.045657273
0,-20,-10,0.045656115
5,-20,-10,0.045652837
10,-20,-10,0.045647261
15,-20,-10,0.045639255
20,-20,-10,0.045628734
25,-20,-10,0.045615623
30,-20,-10,0.045599747
35,-20,-10,0.045580527
40,-20,-10,0.045556101
-45,-15,-10,0.045574697
-40,-15,-10,0.045604211
-35,-15,-10,0.045623289
-30,-15,-10,0.045636692
-25,-15,-10,0.045646561
-20,-15,-10,0.045653871
-15,-15,-10,0.045659066
-10,-15,-10,0.04566233
-5,-15,-10,0.045663705
0,-15,-10,0.045663154
5,-15,-10,0.04566061
10,-15,-10,0.045656
15,-15,-10,0.04564927
20,-15,-10,0.045640371
25,-15,-10,0.045629228
30,-15,-10,0.045615623
35,-15,-10,0.045598881
40,-15,-10,0.045577089
45,-15,-10,0.045545284
-45,-10,-10,0.045583296
-40,-10,-10,0.045607557
-35,-10,-10,0.045625165
-30,-10,-10,0.045638555
-25,-10,-10,0.045648913
-20,-10,-10,0.045656816
-15,-10,-10,0.045662564
-10,-10,-10,0.045666316
-5,-10,-10,0.045668157
0,-10,-10,0.045668125
5,-10,-10,0.045666232
10,-10,-10,0.045662479
15,-10,-10,0.045656863
20,-10,-10,0.045649369
25,-10,-10,0.045639931
30,-10,-10,0.045628335
35,-10,-10,0.045613963
40,-10,-10,0.045595239
45,-10,-10,0.0455685
-45,-5,-10,0.045594441
-40,-5,-10,0.045612911
-35,-5,-10,0.045628057
-30,-5,-10,0.045640528
-25,-5,-10,0.045650644
-20,-5,-10,0.045658582
-15,-5,-10,0.045664472
-10,-5,-10,0.045668424
-5,-5,-10,0.045670534
0,-5,-10,0.045670882
5,-5,-10,0.045669533
10,-5,-10,0.045666539
15,-5,-10,0.045661939
20,-5,-10,0.045655754
25,-5,-10,0.04564795
30,-5,-10,0.045638363
35,-5,-10,0.045626516
40,-5,-10,0.045611221
45,-5,-10,0.045589799
-45,0,-10,0.045603265
-40,0,-10,0.045617827
-35,0,-10,0.045630758
-30,0,-10,0.045642017
-25,0,-10,0.045651459
-20,0,-10,0.045659008
-15,0,-10,0.045664677
-10,0,-10,0.045668541
-5,0,-10,0.045670701
0,0,-10,0.045671267
5,0,-10,0.045670343
10,0,-10,0.045668019
15,0,-10,0.045664374
20,0,-10,0.045659464
25,0,-10,0.045653301
30,0,-10,0.045645796
35,0,-10,0.045636609
40,0,-10,0.045624786
45,0,-10,0.045607948
-45,5,-10,0.045607781
-40,5,-10,0.045620807
-35,5,-10,0.045632325
-30,5,-10,0.045642462
-25,5,-10,0.045651021
-20,5,-10,0.04565787
-15,5,-10,0.045663001
-10,5,-10,0.045666498
-5,5,-10,0.045668484
0,5,-10,0.045669097
5,5,-10,0.045668474
10,5,-10,0.045666738
15,5,-10,0.045663999
20,5,-10,0.045660352
25,5,-10,0.045655854
30,5,-10,0.045650487
35,5,-10,0.045644015
40,5,-10,0.045635599
45,5,-10,0.045622774
-45,10,-10,0.045608266
-40,10,-10,0.045621377
-35,10,-10,0.045632268
-30,10,-10,0.04564149
-25,10,-10,0.045649045
-20,10,-10,0.045654931
-15,10,-10,0.045659229
-10,10,-10,0.045662085
-5,10,-10,0.045663669
0,10,-10,0.045664156
5,10,-10,0.045663709
10,10,-10,0.045662481
15,10,-10,0.045660607
20,10,-10,0.045658208
25,10,-10,0.04565538
30,10,-10,0.045652152
35,10,-10,0.045648368
40,10,-10,0.045643299
45,10,-10,0.045634552
-45,15,-10,0.045605267
-40,15,-10,0.045619521
-35,15,-10,0.045630443
-30,15,-10,0.045638913
-25,15,-10,0.04564532
-20,15,-10,0.04564996
-15,15,-10,0.045653114
-10,15,-10,0.045655046
-5,15,-10,0.045655999
0,15,-10,0.045656187
5,15,-10,0.045655797
10,15,-10,0.045655
15,15,-10,0.04565395
20,15,-10,0.045652779
25,15,-10,0.045651595
30,15,-10,0.045650433
35,15,-10,0.045649157
40,15,-10,0.045647143
45,15,-10,0.045642425
-40,20,-10,0.045615197
-35,20,-10,0.045626869
-30,20,-10,0.045634653
-25,20,-10,0.045639656
-20,20,-10,0.045642691
-15,20,-10,0.045644349
-10,20,-10,0.045645064
-5,20,-10,0.04564516
0,20,-10,0.045644885
5,20,-10,0.045644444
10,20,-10,0.045644015
15,20,-10,0.04564375
20,20,-10,0.045643779
25,20,-10,0.04564418
30,20,-10,0.045644926
35,20,-10,0.045645746
40,20,-10,0.045645877
-40,25,-10,0.045608489
-35,25,-10,0.045621693
-30,25,-10,0.045628631
-25,25,-10,0.045631783
-20,25,-10,0.045632747
-15,25,-10,0.045632518
-10,25,-10,0.045631722
-5,25,-10,0.045630755
0,25,-10,0.045629885
5,25,-10,0.045629311
10,25,-10,0.045629201
15,25,-10,0.045629693
20,25,-10,0.045630885
25,25,-10,0.045632789
30,25,-10,0.045635222
35,25,-10,0.045637549
40,25,-10,0.045638237
-35,30,-10,0.045615173
-30,30,-10,0.045620591
-25,30,-10,0.045621181
-20,30,-10,0.045619512
-15,30,-10,0.045617002
-10,30,-10,0.045614447
-5,30,-10,0.045612279
0,30,-10,0.045610741
5,30,-10,0.045609995
10,30,-10,0.045610182
15,30,-10,0.045611411
20,30,-10,0.045613718
25,30,-10,0.045617007
30,30,-10,0.045620891
35,30,-10,0.045624197
-30,35,-10,0.04560971
-25,35,-10,0.0456068
-20,35,-10,0.045601942
-15,35,-10,0.045596855
-10,35,-10,0.045592431
-5,35,-10,0.045589069
0,35,-10,0.045586902
5,35,-10,0.045586011
10,35,-10,0.045586504
15,35,-10,0.045588459
20,35,-10,0.045591802
25,35,-10,0.045596263
30,35,-10,0.045601273
-25,40,-10,0.045586659
-20,40,-10,0.045578323
-15,40,-10,0.045570632
-10,40,-10,0.045564526
-5,40,-10,0.045560252
0,40,-10,0.045557688
5,40,-10,0.045556756
10,40,-10,0.045557582
15,40,-10,0.045560266
20,40,-10,0.045564539
25,40,-10,0.045569725
-15,45,-10,0.045536182
-10,45,-10,0.045529109
-5,45,-10,0.045524708
0,45,-10,0.04552227
5,45,-10,0.045521445
10,45,-10,0.045522579
15,45,-10,0.045526054
-20,-45,-5,0.045596999
-15,-45,-5,0.045594097
-10,-45,-5,0.045596264
-5,-45,-5,0.045598901
0,-45,-5,0.045599071
5,-45,-5,0.045594381
10,-45,-5,0.045582403
15,-45,-5,0.045561376
20,-45,-5,0.045531437
-25,-40,-5,0.045625639
-20,-40,-5,0.045616387
-15,-40,-5,0.045613152
-10,-40,-5,0.045612885
-5,-40,-5,0.045612821
0,-40,-5,0.045610769
5,-40,-5,0.045604913
10,-40,-5,0.045593703
15,-40,-5,0.045576126
20,-40,-5,0.045552044
25,-40,-5,0.045522057
-35,-35,-5,0.045659881
-30,-35,-5,0.045644885
-25,-35,-5,0.045635622
-20,-35,-5,0.045630502
-15,-35,-5,0.045628239
-10,-35,-5,0.045627295
-5,-35,-5,0.045626075
0,-35,-5,0.045623133
5,-35,-5,0.045617218
10,-35,-5,0.045607313
15,-35,-5,0.045592748
20,-35,-5,0.045573288
25,-35,-5,0.045549065
30,-35,-5,0.045520498
35,-35,-5,0.045488986
-35,-30,-5,0.045651223
-30,-30,-5,0.045645589
-25,-30,-5,0.045642365
-20,-30,-5,0.045640673
-15,-30,-5,0.045639894
-10,-30,-5,0.045639268
-5,-30,-5,0.045637914
0,-30,-5,0.045634944
5,-30,-5,0.045629553
10,-30,-5,0.045621077
15,-30,-5,0.045609062
20,-30,-5,0.045593288
25,-30,-5,0.045573769
30,-30,-5,0.045550829
35,-30,-5,0.045525585
-40,-25,-5,0.045641891
-35,-25,-5,0.045643862
-30,-25,-5,0.045645472
-25,-25,-5,0.045646833
-20,-25,-5,0.045647969
-15,-25,-5,0.045648767
-10,-25,-5,0.045648924
-5,-25,-5,0.045647997
0,-25,-5,0.04564548
5,-25,-5,0.045640887
10,-25,-5,0.045633802
15,-25,-5,0.045623923
20,-25,-5,0.045611078
25,-25,-5,0.045595221
30,-25,-5,0.045576464
35,-25,-5,0.04555518
40,-25,-5,0.045532066
-45,-20,-5,0.045613183
-40,-20,-5,0.045629025
-35,-20,-5,0.045638721
-30,-20,-5,0.045645235
-25,-20,-5,0.045649866
-20,-20,-5,0.045653184
-15,-20,-5,0.04565539
-10,-20,-5,0.045656449
-5,-20,-5,0.045656179
0,-20,-5,0.045654327
5,-20,-5,0.045650623
10,-20,-5,0.045644825
15,-20,-5,0.045636745
20,-20,-5,0.045626251
25,-20,-5,0.045613249
30,-20,-5,0.045597636
35,-20,-5,0.045579175
40,-20,-5,0.045557126
45,-20,-5,0.045529212
-45,-15,-5,0.045605651
-40,-15,-5,0.045623845
-35,-15,-5,0.045636427
-30,-15,-5,0.045645434
-25,-15,-5,0.045652032
-20,-15,-5,0.045656833
-15,-15,-5,0.045660122
-10,-15,-5,0.045661986
-5,-15,-5,0.045662391
0,-15,-5,0.045661239
5,-15,-5,0.045658406
10,-15,-5,0.045653772
15,-15,-5,0.045647233
20,-15,-5,0.045638696
25,-15,-5,0.045628045
30,-15,-5,0.045615067
35,-15,-5,0.045599285
40,-15,-5,0.045579635
45,-15,-5,0.045553973
-45,-10,-5,0.045609642
-40,-10,-5,0.045624282
-35,-10,-5,0.045636441
-30,-10,-5,0.045646069
-25,-10,-5,0.045653533
-20,-10,-5,0.045659155
-15,-10,-5,0.045663142
-10,-10,-5,0.045665601
-5,-10,-5,0.045666571
0,-10,-5,0.045666049
5,-10,-5,0.045664007
10,-10,-5,0.045660412
15,-10,-5,0.045655227
20,-10,-5,0.045648402
25,-10,-5,0.04563984
30,-10,-5,0.04562933
35,-10,-5,0.045616437
40,-10,-5,0.045600391
45,-10,-5,0.045580215
-45,-5,-5,0.045616607
-40,-5,-5,0.045626857
-35,-5,-5,0.045637408
-30,-5,-5,0.045646668
-25,-5,-5,0.045654259
-20,-5,-5,0.045660168
-15,-5,-5,0.045664476
-10,-5,-5,0.045667273
-5,-5,-5,0.045668632
0,-5,-5,0.045668609
5,-5,-5,0.045667243
10,-5,-5,0.045664567
15,-5,-5,0.045660601
20,-5,-5,0.045655343
25,-5,-5,0.045648742
30,-5,-5,0.045640655
35,-5,-5,0.045630787
40,-5,-5,0.045618704
45,-5,-5,0.045604206
-45,0,-5,0.045620601
-40,0,-5,0.045628625
-35,0,-5,0.045637932
-30,0,-5,0.045646598
-25,0,-5,0.045653933
-20,0,-5,0.045659746
-15,0,-5,0.045664045
-10,0,-5,0.045666912
-5,0,-5,0.04566845
0,0,-5,0.045668761
5,0,-5,0.045667939
10,0,-5,0.045666065
15,0,-5,0.045663211
20,0,-5,0.045659424
25,0,-5,0.045654712
30,0,-5,0.045649012
35,0,-5,0.045642146
40,0,-5,0.045633815
45,0,-5,0.045623764
-45,5,-5,0.045620019
-40,5,-5,0.045628216
-35,5,-5,0.045637139
-30,5,-5,0.045645358
-25,5,-5,0.045652272
-20,5,-5,0.045657709
-15,5,-5,0.045661701
-10,5,-5,0.045664368
-5,5,-5,0.045665858
0,5,-5,0.045666321
5,5,-5,0.045665895
10,5,-5,0.045664708
15,5,-5,0.045662871
20,5,-5,0.045660478
25,5,-5,0.045657595
30,5,-5,0.045654234
35,5,-5,0.045650311
40,5,-5,0.045645559
45,5,-5,0.045639353
-45,10,-5,0.045616297
-40,10,-5,0.04562564
-35,10,-5,0.045634762
-30,10,-5,0.045642695
-25,10,-5,0.045649069
-20,10,-5,0.045653872
-15,10,-5,0.045657258
-10,10,-5,0.045659442
-5,10,-5,0.045660642
0,10,-5,0.04566106
5,10,-5,0.045660878
10,10,-5,0.045660258
15,10,-5,0.045659347
20,10,-5,0.045658276
25,10,-5,0.045657157
30,10,-5,0.045656076
35,10,-5,0.045655072
40,10,-5,0.045654063
45,10,-5,0.045652593
-45,15,-5,0.04561115
-40,15,-5,0.045621422
-35,15,-5,0.045630935
-30,15,-5,0.045638583
-25,15,-5,0.045644205
-20,15,-5,0.045648052
-15,15,-5,0.045650492
-10,15,-5,0.045651883
-5,15,-5,0.045652533
0,15,-5,0.045652701
5,15,-5,0.045652606
10,15,-5,0.045652436
15,15,-5,0.045652361
20,15,-5,0.045652537
25,15,-5,0.045653107
30,15,-5,0.045654219
35,15,-5,0.045656071
40,15,-5,0.045659019
45,15,-5,0.045663763
-45,20,-5,0.045604704
-40,20,-5,0.045616029
-35,20,-5,0.045626026
-30,20,-5,0.045633161
-25,20,-5,0.045637614
-20,20,-5,0.045640044
-15,20,-5,0.045641114
-10,20,-5,0.04564136
-5,20,-5,0.045641187
0,20,-5,0.045640899
5,20,-5,0.045640739
10,20,-5,0.045640909
15,20,-5,0.04564159
20,20,-5,0.045642948
25,20,-5,0.045645136
30,20,-5,0.045648326
35,20,-5,0.045652823
40,20,-5,0.045659443
45,20,-5,0.045670536
-40,25,-5,0.045610336
-35,25,-5,0.045620779
-30,25,-5,0.045626727
-25,25,-5,0.045629222
-20,25,-5,0.045629545
-15,25,-5,0.045628712
-10,25,-5,0.045627427
-5,25,-5,0.045626157
0,25,-5,0.045625224
5,25,-5,0.045624866
10,25,-5,0.045625287
15,25,-5,0.045626667
20,25,-5,0.045629175
25,25,-5,0.045632963
30,25,-5,0.045638185
35,25,-5,0.045645093
40,25,-5,0.045654526
-35,30,-5,0.04561672
-30,30,-5,0.045619726
-25,30,-5,0.045618832
-20,30,-5,0.045616051
-15,30,-5,0.045612671
-10,30,-5,0.04560946
-5,30,-5,0.04560686
0,30,-5,0.045605139
5,30,-5,0.045604496
10,30,-5,0.045605115
15,30,-5,0.045607181
20,30,-5,0.045610874
25,30,-5,0.04561638
30,30,-5,0.045623879
35,30,-5,0.045633499
-35,35,-5,0.04561632
-30,35,-5,0.045612549
-25,35,-5,0.045605901
-20,35,-5,0.045598683
-15,35,-5,0.045592058
-10,35,-5,0.045586594
-5,35,-5,0.045582534
0,35,-5,0.045579981
5,35,-5,0.045579039
10,35,-5,0.045579872
15,35,-5,0.045582685
20,35,-5,0.045587706
25,35,-5,0.045595254
30,35,-5,0.045605818
35,35,-5,0.045619852
-25,40,-5,0.045589184
-20,40,-5,0.045575996
-15,40,-5,0.045565515
-10,40,-5,0.04555767
-5,40,-5,0.045552233
0,40,-5,0.045548968
5,40,-5,0.045547821
10,40,-5,0.045548982
15,40,-5,0.045552745
20,40,-5,0.045559416
25,40,-5,0.045569549
-20,45,-5,0.045545858
-15,45,-5,0.045531218
-10,45,-5,0.045521236
-5,45,-5,0.04551486
0,45,-5,0.045511236
5,45,-5,0.045510102
10,45,-5,0.045511851
15,45,-5,0.045517073
20,45,-5,0.045526123
0,-50,0,0.045596538
-20,-45,0,0.045603955
-15,-45,0,0.045598705
-10,-45,0,0.045599995
-5,-45,0,0.045602492
0,-45,0,0.045602845
5,-45,0,0.04559851
10,-45,0,0.045587159
15,-45,0,0.045567366
20,-45,0,0.045539889
-30,-40,0,0.045659295
-25,-40,0,0.045634915
-20,-40,0,0.045622243
-15,-40,0,0.045617255
-10,-40,0,0.045616126
-5,-40,0,0.045615672
0,-40,0,0.045613467
5,-40,0,0.045607592
10,-40,0,0.045596508
15,-40,0,0.045579318
20,-40,0,0.04555616
25,-40,0,0.045528256
30,-40,0,0.04549769
-35,-35,0,0.04568247
-30,-35,0,0.04565835
-25,-35,0,0.045644203
-20,-35,0,0.045636333
-15,-35,0,0.045632456
-10,-35,0,0.045630543
-5,-35,0,0.04562874
0,-35,0,0.045625454
5,-35,0,0.045619354
10,-35,0,0.045609393
15,-35,0,0.045594924
20,-35,0,0.045575818
25,-35,0,0.045552519
30,-35,0,0.045526268
35,-35,0,0.045500435
-40,-30,0,0.045692781
-35,-30,0,0.045670384
-30,-30,0,0.045658074
-25,-30,0,0.045650903
-20,-30,0,0.045646728
-15,-30,0,0.045644319
-10,-30,0,0.045642607
-5,-30,0,0.045640541
0,-30,0,0.045637131
5,-30,0,0.045631503
10,-30,0,0.045622955
15,-30,0,0.045611011
20,-30,0,0.045595478
25,-30,0,0.045576503
30,-30,0,0.045554822
35,-30,0,0.045532622
40,-30,0,0.045515566
-40,-25,0,0.045667511
-35,-25,0,0.045660976
-30,-25,0,0.045657406
-25,-25,0,0.045655364
-20,-25,0,0.045654148
-15,-25,0,0.045653283
-10,-25,0,0.045652278
-5,-25,0,0.045650572
0,-25,0,0.045647585
5,-25,0,0.045642773
10,-25,0,0.045635678
15,-25,0,0.045625967
20,-25,0,0.045613453
25,-25,0,0.045598131
30,-25,0,0.045580292
35,-25,0,0.045560859
40,-25,0,0.045542005
-45,-20,0,0.045646226
-40,-20,0,0.045651127
-35,-20,0,0.045654371
-30,-20,0,0.045656618
-25,-20,0,0.045658202
-20,-20,0,0.045659273
-15,-20,0,0.045659823
-10,-20,0,0.045659698
-5,-20,0,0.04565864
0,-20,0,0.045656334
5,-20,0,0.045652467
10,-20,0,0.045646758
